,lat_northernrockies,lon_northernrockies
6350,47.40625,-116.59375
6351,47.40625,-116.53125
6352,47.40625,-116.46875
6353,47.40625,-116.40625
6354,47.40625,-116.34375
6355,47.40625,-116.28125
6356,47.40625,-116.21875
6357,47.40625,-116.15625
6358,47.40625,-116.09375
6359,47.40625,-116.03125
6360,47.40625,-115.96875
6361,47.40625,-115.90625
6362,47.40625,-115.84375
6363,47.40625,-115.78125
6364,47.40625,-115.71875
6365,47.40625,-115.65625
6366,47.40625,-115.59375
6367,47.40625,-115.53125
6368,47.40625,-115.46875
6369,47.40625,-115.40625
6370,47.40625,-115.34375
6371,47.40625,-115.28125
6372,47.40625,-115.21875
6373,47.40625,-115.15625
6374,47.40625,-115.09375
6375,47.40625,-115.03125
6376,47.40625,-114.96875
6377,47.40625,-114.90625
6378,47.40625,-114.84375
6379,47.40625,-114.78125
6380,47.40625,-114.71875
6381,47.40625,-114.65625
6382,47.40625,-114.46875
6383,47.40625,-114.40625
6384,47.40625,-113.96875
6385,47.40625,-113.90625
6386,47.40625,-113.84375
6387,47.40625,-113.78125
6388,47.40625,-113.71875
6389,47.40625,-113.65625
6390,47.40625,-113.59375
6391,47.40625,-113.53125
6392,47.40625,-113.46875
6393,47.40625,-113.40625
6394,47.40625,-113.34375
6395,47.40625,-113.28125
6396,47.40625,-113.21875
6397,47.40625,-113.15625
6398,47.40625,-113.09375
6399,47.40625,-113.03125
6400,47.40625,-112.96875
6401,47.40625,-112.90625
6402,47.40625,-112.84375
6403,47.40625,-112.78125
6404,47.40625,-112.71875
6405,47.40625,-112.65625
6406,47.40625,-110.65625
6407,47.40625,-110.59375
6408,47.40625,-110.53125
6409,47.46875,-116.71875
6410,47.46875,-116.53125
6411,47.46875,-116.46875
6412,47.46875,-116.40625
6413,47.46875,-116.34375
6414,47.46875,-116.28125
6415,47.46875,-116.21875
6416,47.46875,-116.15625
6417,47.46875,-116.09375
6418,47.46875,-116.03125
6419,47.46875,-115.96875
6420,47.46875,-115.90625
6421,47.46875,-115.84375
6422,47.46875,-115.78125
6423,47.46875,-115.71875
6424,47.46875,-115.65625
6425,47.46875,-115.59375
6426,47.46875,-115.53125
6427,47.46875,-115.46875
6428,47.46875,-115.40625
6429,47.46875,-115.34375
6430,47.46875,-115.28125
6431,47.46875,-115.21875
6432,47.46875,-115.15625
6433,47.46875,-115.09375
6434,47.46875,-115.03125
6435,47.46875,-114.96875
6436,47.46875,-114.78125
6437,47.46875,-114.71875
6438,47.46875,-114.53125
6439,47.46875,-113.96875
6440,47.46875,-113.90625
6441,47.46875,-113.84375
6442,47.46875,-113.78125
6443,47.46875,-113.71875
6444,47.46875,-113.65625
6445,47.46875,-113.59375
6446,47.46875,-113.53125
6447,47.46875,-113.46875
6448,47.46875,-113.40625
6449,47.46875,-113.34375
6450,47.46875,-113.28125
6451,47.46875,-113.21875
6452,47.46875,-113.15625
6453,47.46875,-113.09375
6454,47.46875,-113.03125
6455,47.46875,-112.96875
6456,47.46875,-112.90625
6457,47.46875,-112.84375
6458,47.46875,-112.78125
6459,47.46875,-112.71875
6460,47.46875,-110.65625
6461,47.46875,-110.59375
6462,47.46875,-110.53125
6463,47.53125,-117.15625
6464,47.53125,-117.09375
6465,47.53125,-117.03125
6466,47.53125,-116.96875
6467,47.53125,-116.78125
6468,47.53125,-116.71875
6469,47.53125,-116.65625
6470,47.53125,-116.59375
6471,47.53125,-116.53125
6472,47.53125,-116.46875
6473,47.53125,-116.40625
6474,47.53125,-116.34375
6475,47.53125,-116.28125
6476,47.53125,-116.21875
6477,47.53125,-116.15625
6478,47.53125,-116.09375
6479,47.53125,-116.03125
6480,47.53125,-115.96875
6481,47.53125,-115.90625
6482,47.53125,-115.84375
6483,47.53125,-115.78125
6484,47.53125,-115.71875
6485,47.53125,-115.65625
6486,47.53125,-115.59375
6487,47.53125,-115.53125
6488,47.53125,-115.46875
6489,47.53125,-115.40625
6490,47.53125,-115.34375
6491,47.53125,-115.28125
6492,47.53125,-115.21875
6493,47.53125,-115.15625
6494,47.53125,-115.09375
6495,47.53125,-115.03125
6496,47.53125,-114.96875
6497,47.53125,-114.90625
6498,47.53125,-114.84375
6499,47.53125,-114.78125
6500,47.53125,-114.71875
6501,47.53125,-113.96875
6502,47.53125,-113.90625
6503,47.53125,-113.84375
6504,47.53125,-113.78125
6505,47.53125,-113.71875
6506,47.53125,-113.65625
6507,47.53125,-113.59375
6508,47.53125,-113.53125
6509,47.53125,-113.46875
6510,47.53125,-113.40625
6511,47.53125,-113.34375
6512,47.53125,-113.28125
6513,47.53125,-113.21875
6514,47.53125,-113.15625
6515,47.53125,-113.09375
6516,47.53125,-113.03125
6517,47.53125,-112.96875
6518,47.53125,-112.90625
6519,47.53125,-112.84375
6520,47.53125,-112.78125
6521,47.53125,-112.71875
6522,47.53125,-112.65625
6523,47.59375,-117.28125
6524,47.59375,-117.09375
6525,47.59375,-117.03125
6526,47.59375,-116.96875
6527,47.59375,-116.90625
6528,47.59375,-116.84375
6529,47.59375,-116.71875
6530,47.59375,-116.65625
6531,47.59375,-116.59375
6532,47.59375,-116.53125
6533,47.59375,-116.46875
6534,47.59375,-116.40625
6535,47.59375,-116.34375
6536,47.59375,-116.28125
6537,47.59375,-116.21875
6538,47.59375,-116.15625
6539,47.59375,-116.09375
6540,47.59375,-116.03125
6541,47.59375,-115.96875
6542,47.59375,-115.90625
6543,47.59375,-115.84375
6544,47.59375,-115.78125
6545,47.59375,-115.71875
6546,47.59375,-115.65625
6547,47.59375,-115.59375
6548,47.59375,-115.53125
6549,47.59375,-115.46875
6550,47.59375,-115.40625
6551,47.59375,-115.28125
6552,47.59375,-115.21875
6553,47.59375,-115.15625
6554,47.59375,-115.09375
6555,47.59375,-115.03125
6556,47.59375,-114.96875
6557,47.59375,-114.90625
6558,47.59375,-114.84375
6559,47.59375,-114.78125
6560,47.59375,-114.71875
6561,47.59375,-114.03125
6562,47.59375,-113.96875
6563,47.59375,-113.90625
6564,47.59375,-113.84375
6565,47.59375,-113.78125
6566,47.59375,-113.71875
6567,47.59375,-113.65625
6568,47.59375,-113.59375
6569,47.59375,-113.53125
6570,47.59375,-113.46875
6571,47.59375,-113.40625
6572,47.59375,-113.34375
6573,47.59375,-113.28125
6574,47.59375,-113.21875
6575,47.59375,-113.15625
6576,47.59375,-113.09375
6577,47.59375,-113.03125
6578,47.59375,-112.96875
6579,47.59375,-112.90625
6580,47.59375,-112.84375
6581,47.59375,-112.78125
6582,47.59375,-112.71875
6583,47.59375,-112.65625
6584,47.65625,-117.03125
6585,47.65625,-116.96875
6586,47.65625,-116.90625
6587,47.65625,-116.65625
6588,47.65625,-116.59375
6589,47.65625,-116.53125
6590,47.65625,-116.46875
6591,47.65625,-116.40625
6592,47.65625,-116.34375
6593,47.65625,-116.28125
6594,47.65625,-116.21875
6595,47.65625,-116.15625
6596,47.65625,-116.09375
6597,47.65625,-116.03125
6598,47.65625,-115.96875
6599,47.65625,-115.90625
6600,47.65625,-115.84375
6601,47.65625,-115.78125
6602,47.65625,-115.71875
6603,47.65625,-115.65625
6604,47.65625,-115.59375
6605,47.65625,-115.53125
6606,47.65625,-115.46875
6607,47.65625,-115.40625
6608,47.65625,-115.34375
6609,47.65625,-115.28125
6610,47.65625,-115.21875
6611,47.65625,-115.15625
6612,47.65625,-115.09375
6613,47.65625,-115.03125
6614,47.65625,-114.96875
6615,47.65625,-114.90625
6616,47.65625,-114.84375
6617,47.65625,-114.78125
6618,47.65625,-114.71875
6619,47.65625,-114.46875
6620,47.65625,-114.03125
6621,47.65625,-113.96875
6622,47.65625,-113.90625
6623,47.65625,-113.84375
6624,47.65625,-113.78125
6625,47.65625,-113.71875
6626,47.65625,-113.65625
6627,47.65625,-113.59375
6628,47.65625,-113.53125
6629,47.65625,-113.46875
6630,47.65625,-113.40625
6631,47.65625,-113.34375
6632,47.65625,-113.28125
6633,47.65625,-113.21875
6634,47.65625,-113.15625
6635,47.65625,-113.09375
6636,47.65625,-113.03125
6637,47.65625,-112.96875
6638,47.65625,-112.90625
6639,47.65625,-112.84375
6640,47.65625,-112.78125
6641,47.65625,-112.71875
6642,47.71875,-117.15625
6643,47.71875,-116.71875
6644,47.71875,-116.65625
6645,47.71875,-116.59375
6646,47.71875,-116.53125
6647,47.71875,-116.46875
6648,47.71875,-116.40625
6649,47.71875,-116.34375
6650,47.71875,-116.28125
6651,47.71875,-116.21875
6652,47.71875,-116.15625
6653,47.71875,-116.09375
6654,47.71875,-116.03125
6655,47.71875,-115.96875
6656,47.71875,-115.90625
6657,47.71875,-115.84375
6658,47.71875,-115.78125
6659,47.71875,-115.71875
6660,47.71875,-115.65625
6661,47.71875,-115.59375
6662,47.71875,-115.53125
6663,47.71875,-115.46875
6664,47.71875,-115.40625
6665,47.71875,-115.34375
6666,47.71875,-115.28125
6667,47.71875,-115.21875
6668,47.71875,-115.15625
6669,47.71875,-115.09375
6670,47.71875,-115.03125
6671,47.71875,-114.96875
6672,47.71875,-114.90625
6673,47.71875,-114.84375
6674,47.71875,-114.78125
6675,47.71875,-114.71875
6676,47.71875,-114.53125
6677,47.71875,-114.46875
6678,47.71875,-114.03125
6679,47.71875,-113.96875
6680,47.71875,-113.90625
6681,47.71875,-113.84375
6682,47.71875,-113.78125
6683,47.71875,-113.71875
6684,47.71875,-113.65625
6685,47.71875,-113.59375
6686,47.71875,-113.53125
6687,47.71875,-113.46875
6688,47.71875,-113.40625
6689,47.71875,-113.34375
6690,47.71875,-113.28125
6691,47.71875,-113.21875
6692,47.71875,-113.15625
6693,47.71875,-113.09375
6694,47.71875,-113.03125
6695,47.71875,-112.96875
6696,47.71875,-112.90625
6697,47.71875,-112.84375
6698,47.71875,-112.78125
6699,47.71875,-112.71875
6700,47.71875,-112.65625
6701,47.78125,-117.15625
6702,47.78125,-117.09375
6703,47.78125,-117.03125
6704,47.78125,-116.71875
6705,47.78125,-116.65625
6706,47.78125,-116.59375
6707,47.78125,-116.53125
6708,47.78125,-116.46875
6709,47.78125,-116.40625
6710,47.78125,-116.34375
6711,47.78125,-116.28125
6712,47.78125,-116.21875
6713,47.78125,-116.15625
6714,47.78125,-116.09375
6715,47.78125,-116.03125
6716,47.78125,-115.96875
6717,47.78125,-115.90625
6718,47.78125,-115.84375
6719,47.78125,-115.78125
6720,47.78125,-115.71875
6721,47.78125,-115.65625
6722,47.78125,-115.59375
6723,47.78125,-115.53125
6724,47.78125,-115.46875
6725,47.78125,-115.40625
6726,47.78125,-115.34375
6727,47.78125,-115.28125
6728,47.78125,-115.21875
6729,47.78125,-115.15625
6730,47.78125,-115.09375
6731,47.78125,-115.03125
6732,47.78125,-114.96875
6733,47.78125,-114.90625
6734,47.78125,-114.84375
6735,47.78125,-114.78125
6736,47.78125,-114.71875
6737,47.78125,-114.46875
6738,47.78125,-114.40625
6739,47.78125,-114.34375
6740,47.78125,-114.28125
6741,47.78125,-114.21875
6742,47.78125,-113.96875
6743,47.78125,-113.90625
6744,47.78125,-113.84375
6745,47.78125,-113.78125
6746,47.78125,-113.71875
6747,47.78125,-113.65625
6748,47.78125,-113.59375
6749,47.78125,-113.53125
6750,47.78125,-113.46875
6751,47.78125,-113.40625
6752,47.78125,-113.34375
6753,47.78125,-113.28125
6754,47.78125,-113.21875
6755,47.78125,-113.15625
6756,47.78125,-113.09375
6757,47.78125,-113.03125
6758,47.78125,-112.96875
6759,47.78125,-112.90625
6760,47.78125,-112.84375
6761,47.78125,-112.78125
6762,47.78125,-112.71875
6763,47.78125,-112.65625
6764,47.84375,-117.21875
6765,47.84375,-117.15625
6766,47.84375,-117.09375
6767,47.84375,-117.03125
6768,47.84375,-116.96875
6769,47.84375,-116.90625
6770,47.84375,-116.71875
6771,47.84375,-116.65625
6772,47.84375,-116.59375
6773,47.84375,-116.53125
6774,47.84375,-116.46875
6775,47.84375,-116.40625
6776,47.84375,-116.34375
6777,47.84375,-116.28125
6778,47.84375,-116.21875
6779,47.84375,-116.15625
6780,47.84375,-116.09375
6781,47.84375,-116.03125
6782,47.84375,-115.96875
6783,47.84375,-115.90625
6784,47.84375,-115.84375
6785,47.84375,-115.78125
6786,47.84375,-115.71875
6787,47.84375,-115.65625
6788,47.84375,-115.59375
6789,47.84375,-115.53125
6790,47.84375,-115.46875
6791,47.84375,-115.40625
6792,47.84375,-115.34375
6793,47.84375,-115.28125
6794,47.84375,-115.21875
6795,47.84375,-115.15625
6796,47.84375,-115.09375
6797,47.84375,-115.03125
6798,47.84375,-114.96875
6799,47.84375,-114.90625
6800,47.84375,-114.84375
6801,47.84375,-114.78125
6802,47.84375,-114.71875
6803,47.84375,-114.46875
6804,47.84375,-114.40625
6805,47.84375,-114.03125
6806,47.84375,-113.96875
6807,47.84375,-113.90625
6808,47.84375,-113.84375
6809,47.84375,-113.78125
6810,47.84375,-113.71875
6811,47.84375,-113.65625
6812,47.84375,-113.59375
6813,47.84375,-113.53125
6814,47.84375,-113.46875
6815,47.84375,-113.40625
6816,47.84375,-113.34375
6817,47.84375,-113.28125
6818,47.84375,-113.21875
6819,47.84375,-113.15625
6820,47.84375,-113.09375
6821,47.84375,-113.03125
6822,47.84375,-112.96875
6823,47.84375,-112.90625
6824,47.84375,-112.84375
6825,47.84375,-112.78125
6826,47.84375,-112.71875
6827,47.84375,-112.65625
6828,47.90625,-118.03125
6829,47.90625,-117.21875
6830,47.90625,-117.15625
6831,47.90625,-117.09375
6832,47.90625,-117.03125
6833,47.90625,-116.96875
6834,47.90625,-116.90625
6835,47.90625,-116.84375
6836,47.90625,-116.78125
6837,47.90625,-116.71875
6838,47.90625,-116.65625
6839,47.90625,-116.59375
6840,47.90625,-116.53125
6841,47.90625,-116.46875
6842,47.90625,-116.40625
6843,47.90625,-116.34375
6844,47.90625,-116.28125
6845,47.90625,-116.21875
6846,47.90625,-116.15625
6847,47.90625,-116.09375
6848,47.90625,-116.03125
6849,47.90625,-115.96875
6850,47.90625,-115.90625
6851,47.90625,-115.84375
6852,47.90625,-115.78125
6853,47.90625,-115.71875
6854,47.90625,-115.65625
6855,47.90625,-115.59375
6856,47.90625,-115.53125
6857,47.90625,-115.46875
6858,47.90625,-115.40625
6859,47.90625,-115.34375
6860,47.90625,-115.28125
6861,47.90625,-115.21875
6862,47.90625,-115.15625
6863,47.90625,-115.09375
6864,47.90625,-115.03125
6865,47.90625,-114.96875
6866,47.90625,-114.90625
6867,47.90625,-114.84375
6868,47.90625,-114.78125
6869,47.90625,-114.71875
6870,47.90625,-114.65625
6871,47.90625,-114.59375
6872,47.90625,-114.53125
6873,47.90625,-114.46875
6874,47.90625,-114.40625
6875,47.90625,-114.34375
6876,47.90625,-114.28125
6877,47.90625,-114.21875
6878,47.90625,-114.03125
6879,47.90625,-113.96875
6880,47.90625,-113.90625
6881,47.90625,-113.84375
6882,47.90625,-113.78125
6883,47.90625,-113.71875
6884,47.90625,-113.65625
6885,47.90625,-113.59375
6886,47.90625,-113.53125
6887,47.90625,-113.46875
6888,47.90625,-113.40625
6889,47.90625,-113.34375
6890,47.90625,-113.28125
6891,47.90625,-113.21875
6892,47.90625,-113.15625
6893,47.90625,-113.09375
6894,47.90625,-113.03125
6895,47.90625,-112.96875
6896,47.90625,-112.90625
6897,47.90625,-112.84375
6898,47.90625,-112.78125
6899,47.90625,-112.71875
6900,47.96875,-118.46875
6901,47.96875,-118.15625
6902,47.96875,-118.09375
6903,47.96875,-118.03125
6904,47.96875,-117.96875
6905,47.96875,-117.90625
6906,47.96875,-117.84375
6907,47.96875,-117.65625
6908,47.96875,-117.21875
6909,47.96875,-117.15625
6910,47.96875,-117.09375
6911,47.96875,-117.03125
6912,47.96875,-116.96875
6913,47.96875,-116.90625
6914,47.96875,-116.84375
6915,47.96875,-116.78125
6916,47.96875,-116.71875
6917,47.96875,-116.65625
6918,47.96875,-116.59375
6919,47.96875,-116.53125
6920,47.96875,-116.46875
6921,47.96875,-116.40625
6922,47.96875,-116.34375
6923,47.96875,-116.28125
6924,47.96875,-116.21875
6925,47.96875,-116.15625
6926,47.96875,-116.09375
6927,47.96875,-116.03125
6928,47.96875,-115.96875
6929,47.96875,-115.90625
6930,47.96875,-115.84375
6931,47.96875,-115.78125
6932,47.96875,-115.71875
6933,47.96875,-115.65625
6934,47.96875,-115.59375
6935,47.96875,-115.53125
6936,47.96875,-115.46875
6937,47.96875,-115.40625
6938,47.96875,-115.34375
6939,47.96875,-115.28125
6940,47.96875,-115.21875
6941,47.96875,-115.15625
6942,47.96875,-115.09375
6943,47.96875,-115.03125
6944,47.96875,-114.96875
6945,47.96875,-114.90625
6946,47.96875,-114.84375
6947,47.96875,-114.78125
6948,47.96875,-114.71875
6949,47.96875,-114.65625
6950,47.96875,-114.59375
6951,47.96875,-114.53125
6952,47.96875,-114.46875
6953,47.96875,-114.40625
6954,47.96875,-114.34375
6955,47.96875,-114.28125
6956,47.96875,-114.21875
6957,47.96875,-114.03125
6958,47.96875,-113.96875
6959,47.96875,-113.90625
6960,47.96875,-113.84375
6961,47.96875,-113.78125
6962,47.96875,-113.71875
6963,47.96875,-113.65625
6964,47.96875,-113.59375
6965,47.96875,-113.53125
6966,47.96875,-113.46875
6967,47.96875,-113.40625
6968,47.96875,-113.34375
6969,47.96875,-113.28125
6970,47.96875,-113.21875
6971,47.96875,-113.15625
6972,47.96875,-113.09375
6973,47.96875,-113.03125
6974,47.96875,-112.96875
6975,47.96875,-112.90625
6976,47.96875,-112.84375
6977,47.96875,-112.78125
6978,47.96875,-112.71875
6979,47.96875,-112.65625
6980,48.03125,-118.84375
6981,48.03125,-118.78125
6982,48.03125,-118.59375
6983,48.03125,-118.53125
6984,48.03125,-118.46875
6985,48.03125,-118.15625
6986,48.03125,-118.09375
6987,48.03125,-118.03125
6988,48.03125,-117.96875
6989,48.03125,-117.90625
6990,48.03125,-117.65625
6991,48.03125,-117.59375
6992,48.03125,-117.53125
6993,48.03125,-117.46875
6994,48.03125,-117.21875
6995,48.03125,-117.15625
6996,48.03125,-117.09375
6997,48.03125,-117.03125
6998,48.03125,-116.96875
6999,48.03125,-116.90625
7000,48.03125,-116.84375
7001,48.03125,-116.78125
7002,48.03125,-116.71875
7003,48.03125,-116.65625
7004,48.03125,-116.59375
7005,48.03125,-116.53125
7006,48.03125,-116.46875
7007,48.03125,-116.40625
7008,48.03125,-116.34375
7009,48.03125,-116.28125
7010,48.03125,-116.21875
7011,48.03125,-116.15625
7012,48.03125,-116.09375
7013,48.03125,-116.03125
7014,48.03125,-115.96875
7015,48.03125,-115.90625
7016,48.03125,-115.84375
7017,48.03125,-115.78125
7018,48.03125,-115.71875
7019,48.03125,-115.65625
7020,48.03125,-115.59375
7021,48.03125,-115.53125
7022,48.03125,-115.46875
7023,48.03125,-115.40625
7024,48.03125,-115.34375
7025,48.03125,-115.28125
7026,48.03125,-115.21875
7027,48.03125,-115.15625
7028,48.03125,-115.09375
7029,48.03125,-115.03125
7030,48.03125,-114.96875
7031,48.03125,-114.90625
7032,48.03125,-114.84375
7033,48.03125,-114.78125
7034,48.03125,-114.71875
7035,48.03125,-114.65625
7036,48.03125,-114.59375
7037,48.03125,-114.53125
7038,48.03125,-114.46875
7039,48.03125,-114.40625
7040,48.03125,-114.34375
7041,48.03125,-114.28125
7042,48.03125,-114.21875
7043,48.03125,-114.03125
7044,48.03125,-113.96875
7045,48.03125,-113.90625
7046,48.03125,-113.84375
7047,48.03125,-113.78125
7048,48.03125,-113.71875
7049,48.03125,-113.65625
7050,48.03125,-113.59375
7051,48.03125,-113.53125
7052,48.03125,-113.46875
7053,48.03125,-113.40625
7054,48.03125,-113.34375
7055,48.03125,-113.28125
7056,48.03125,-113.21875
7057,48.03125,-113.15625
7058,48.03125,-113.09375
7059,48.03125,-113.03125
7060,48.03125,-112.96875
7061,48.03125,-112.90625
7062,48.03125,-112.84375
7063,48.03125,-112.78125
7064,48.03125,-112.71875
7065,48.09375,-118.78125
7066,48.09375,-118.59375
7067,48.09375,-118.53125
7068,48.09375,-118.46875
7069,48.09375,-118.40625
7070,48.09375,-118.34375
7071,48.09375,-118.09375
7072,48.09375,-118.03125
7073,48.09375,-117.96875
7074,48.09375,-117.90625
7075,48.09375,-117.84375
7076,48.09375,-117.71875
7077,48.09375,-117.65625
7078,48.09375,-117.59375
7079,48.09375,-117.53125
7080,48.09375,-117.46875
7081,48.09375,-117.40625
7082,48.09375,-117.34375
7083,48.09375,-117.28125
7084,48.09375,-117.21875
7085,48.09375,-117.15625
7086,48.09375,-117.09375
7087,48.09375,-117.03125
7088,48.09375,-116.96875
7089,48.09375,-116.90625
7090,48.09375,-116.84375
7091,48.09375,-116.78125
7092,48.09375,-116.71875
7093,48.09375,-116.65625
7094,48.09375,-116.59375
7095,48.09375,-116.53125
7096,48.09375,-116.46875
7097,48.09375,-116.40625
7098,48.09375,-116.34375
7099,48.09375,-116.28125
7100,48.09375,-116.21875
7101,48.09375,-116.15625
7102,48.09375,-116.09375
7103,48.09375,-116.03125
7104,48.09375,-115.96875
7105,48.09375,-115.90625
7106,48.09375,-115.84375
7107,48.09375,-115.78125
7108,48.09375,-115.71875
7109,48.09375,-115.65625
7110,48.09375,-115.59375
7111,48.09375,-115.53125
7112,48.09375,-115.46875
7113,48.09375,-115.40625
7114,48.09375,-115.34375
7115,48.09375,-115.28125
7116,48.09375,-115.21875
7117,48.09375,-115.15625
7118,48.09375,-115.09375
7119,48.09375,-115.03125
7120,48.09375,-114.96875
7121,48.09375,-114.90625
7122,48.09375,-114.84375
7123,48.09375,-114.78125
7124,48.09375,-114.71875
7125,48.09375,-114.65625
7126,48.09375,-114.59375
7127,48.09375,-114.53125
7128,48.09375,-114.46875
7129,48.09375,-114.40625
7130,48.09375,-114.34375
7131,48.09375,-114.28125
7132,48.09375,-114.03125
7133,48.09375,-113.96875
7134,48.09375,-113.90625
7135,48.09375,-113.84375
7136,48.09375,-113.78125
7137,48.09375,-113.71875
7138,48.09375,-113.65625
7139,48.09375,-113.59375
7140,48.09375,-113.53125
7141,48.09375,-113.46875
7142,48.09375,-113.40625
7143,48.09375,-113.34375
7144,48.09375,-113.28125
7145,48.09375,-113.21875
7146,48.09375,-113.15625
7147,48.09375,-113.09375
7148,48.09375,-113.03125
7149,48.09375,-112.96875
7150,48.09375,-112.90625
7151,48.09375,-112.84375
7152,48.09375,-112.78125
7153,48.15625,-118.78125
7154,48.15625,-118.65625
7155,48.15625,-118.59375
7156,48.15625,-118.53125
7157,48.15625,-118.46875
7158,48.15625,-118.40625
7159,48.15625,-118.34375
7160,48.15625,-118.28125
7161,48.15625,-118.09375
7162,48.15625,-118.03125
7163,48.15625,-117.96875
7164,48.15625,-117.90625
7165,48.15625,-117.84375
7166,48.15625,-117.65625
7167,48.15625,-117.59375
7168,48.15625,-117.53125
7169,48.15625,-117.46875
7170,48.15625,-117.40625
7171,48.15625,-117.34375
7172,48.15625,-117.28125
7173,48.15625,-117.21875
7174,48.15625,-117.15625
7175,48.15625,-117.09375
7176,48.15625,-117.03125
7177,48.15625,-116.96875
7178,48.15625,-116.90625
7179,48.15625,-116.84375
7180,48.15625,-116.78125
7181,48.15625,-116.71875
7182,48.15625,-116.65625
7183,48.15625,-116.59375
7184,48.15625,-116.53125
7185,48.15625,-116.46875
7186,48.15625,-116.40625
7187,48.15625,-116.34375
7188,48.15625,-116.28125
7189,48.15625,-116.21875
7190,48.15625,-116.15625
7191,48.15625,-116.09375
7192,48.15625,-116.03125
7193,48.15625,-115.96875
7194,48.15625,-115.90625
7195,48.15625,-115.84375
7196,48.15625,-115.78125
7197,48.15625,-115.71875
7198,48.15625,-115.65625
7199,48.15625,-115.59375
7200,48.15625,-115.53125
7201,48.15625,-115.46875
7202,48.15625,-115.40625
7203,48.15625,-115.34375
7204,48.15625,-115.28125
7205,48.15625,-115.21875
7206,48.15625,-115.15625
7207,48.15625,-115.09375
7208,48.15625,-115.03125
7209,48.15625,-114.96875
7210,48.15625,-114.90625
7211,48.15625,-114.84375
7212,48.15625,-114.78125
7213,48.15625,-114.71875
7214,48.15625,-114.65625
7215,48.15625,-114.59375
7216,48.15625,-114.53125
7217,48.15625,-114.46875
7218,48.15625,-114.40625
7219,48.15625,-114.34375
7220,48.15625,-114.03125
7221,48.15625,-113.96875
7222,48.15625,-113.90625
7223,48.15625,-113.84375
7224,48.15625,-113.78125
7225,48.15625,-113.71875
7226,48.15625,-113.65625
7227,48.15625,-113.59375
7228,48.15625,-113.53125
7229,48.15625,-113.46875
7230,48.15625,-113.40625
7231,48.15625,-113.34375
7232,48.15625,-113.28125
7233,48.15625,-113.21875
7234,48.15625,-113.15625
7235,48.15625,-113.09375
7236,48.15625,-113.03125
7237,48.15625,-112.96875
7238,48.15625,-112.90625
7239,48.15625,-112.84375
7240,48.15625,-112.78125
7241,48.21875,-119.15625
7242,48.21875,-119.09375
7243,48.21875,-118.78125
7244,48.21875,-118.71875
7245,48.21875,-118.65625
7246,48.21875,-118.59375
7247,48.21875,-118.53125
7248,48.21875,-118.46875
7249,48.21875,-118.40625
7250,48.21875,-118.34375
7251,48.21875,-118.28125
7252,48.21875,-118.09375
7253,48.21875,-118.03125
7254,48.21875,-117.96875
7255,48.21875,-117.90625
7256,48.21875,-117.84375
7257,48.21875,-117.78125
7258,48.21875,-117.65625
7259,48.21875,-117.59375
7260,48.21875,-117.53125
7261,48.21875,-117.46875
7262,48.21875,-117.40625
7263,48.21875,-117.34375
7264,48.21875,-117.28125
7265,48.21875,-117.21875
7266,48.21875,-117.15625
7267,48.21875,-117.09375
7268,48.21875,-117.03125
7269,48.21875,-116.96875
7270,48.21875,-116.90625
7271,48.21875,-116.84375
7272,48.21875,-116.78125
7273,48.21875,-116.71875
7274,48.21875,-116.65625
7275,48.21875,-116.59375
7276,48.21875,-116.53125
7277,48.21875,-116.46875
7278,48.21875,-116.40625
7279,48.21875,-116.34375
7280,48.21875,-116.28125
7281,48.21875,-116.21875
7282,48.21875,-116.15625
7283,48.21875,-116.09375
7284,48.21875,-116.03125
7285,48.21875,-115.96875
7286,48.21875,-115.90625
7287,48.21875,-115.84375
7288,48.21875,-115.78125
7289,48.21875,-115.71875
7290,48.21875,-115.65625
7291,48.21875,-115.59375
7292,48.21875,-115.53125
7293,48.21875,-115.46875
7294,48.21875,-115.40625
7295,48.21875,-115.34375
7296,48.21875,-115.28125
7297,48.21875,-115.21875
7298,48.21875,-115.15625
7299,48.21875,-115.09375
7300,48.21875,-115.03125
7301,48.21875,-114.96875
7302,48.21875,-114.90625
7303,48.21875,-114.84375
7304,48.21875,-114.78125
7305,48.21875,-114.71875
7306,48.21875,-114.65625
7307,48.21875,-114.59375
7308,48.21875,-114.53125
7309,48.21875,-114.46875
7310,48.21875,-114.40625
7311,48.21875,-114.09375
7312,48.21875,-114.03125
7313,48.21875,-113.96875
7314,48.21875,-113.90625
7315,48.21875,-113.84375
7316,48.21875,-113.78125
7317,48.21875,-113.71875
7318,48.21875,-113.65625
7319,48.21875,-113.59375
7320,48.21875,-113.53125
7321,48.21875,-113.46875
7322,48.21875,-113.40625
7323,48.21875,-113.34375
7324,48.21875,-113.28125
7325,48.21875,-113.21875
7326,48.21875,-113.15625
7327,48.21875,-113.09375
7328,48.21875,-113.03125
7329,48.21875,-112.96875
7330,48.21875,-112.90625
7331,48.28125,-119.28125
7332,48.28125,-119.21875
7333,48.28125,-119.15625
7334,48.28125,-119.09375
7335,48.28125,-119.03125
7336,48.28125,-118.90625
7337,48.28125,-118.84375
7338,48.28125,-118.78125
7339,48.28125,-118.71875
7340,48.28125,-118.65625
7341,48.28125,-118.59375
7342,48.28125,-118.53125
7343,48.28125,-118.46875
7344,48.28125,-118.40625
7345,48.28125,-118.34375
7346,48.28125,-118.28125
7347,48.28125,-118.09375
