,lat_southernrockies,lon_southernrockies
2621,39.71875,-106.40625
2622,39.71875,-106.34375
2623,39.71875,-106.28125
2624,39.71875,-106.21875
2625,39.71875,-106.15625
2626,39.71875,-106.09375
2627,39.71875,-106.03125
2628,39.71875,-105.96875
2629,39.71875,-105.90625
2630,39.71875,-105.84375
2631,39.71875,-105.78125
2632,39.71875,-105.71875
2633,39.71875,-105.65625
2634,39.71875,-105.59375
2635,39.71875,-105.53125
2636,39.71875,-105.46875
2637,39.78125,-112.09375
2638,39.78125,-111.78125
2639,39.78125,-111.71875
2640,39.78125,-111.65625
2641,39.78125,-111.59375
2642,39.78125,-111.53125
2643,39.78125,-111.46875
2644,39.78125,-111.40625
2645,39.78125,-111.34375
2646,39.78125,-111.28125
2647,39.78125,-111.21875
2648,39.78125,-111.15625
2649,39.78125,-111.09375
2650,39.78125,-111.03125
2651,39.78125,-110.96875
2652,39.78125,-110.90625
2653,39.78125,-110.84375
2654,39.78125,-110.78125
2655,39.78125,-110.71875
2656,39.78125,-110.65625
2657,39.78125,-110.59375
2658,39.78125,-110.53125
2659,39.78125,-110.46875
2660,39.78125,-110.40625
2661,39.78125,-110.34375
2662,39.78125,-110.28125
2663,39.78125,-110.21875
2664,39.78125,-108.84375
2665,39.78125,-108.71875
2666,39.78125,-108.59375
2667,39.78125,-108.53125
2668,39.78125,-108.46875
2669,39.78125,-108.40625
2670,39.78125,-108.34375
2671,39.78125,-108.28125
2672,39.78125,-108.21875
2673,39.78125,-108.15625
2674,39.78125,-108.09375
2675,39.78125,-108.03125
2676,39.78125,-107.96875
2677,39.78125,-107.90625
2678,39.78125,-107.84375
2679,39.78125,-107.78125
2680,39.78125,-107.71875
2681,39.78125,-107.65625
2682,39.78125,-107.59375
2683,39.78125,-107.53125
2684,39.78125,-107.46875
2685,39.78125,-107.40625
2686,39.78125,-107.34375
2687,39.78125,-107.28125
2688,39.78125,-107.21875
2689,39.78125,-107.15625
2690,39.78125,-107.09375
2691,39.78125,-107.03125
2692,39.78125,-106.96875
2693,39.78125,-106.90625
2694,39.78125,-106.84375
2695,39.78125,-106.78125
2696,39.78125,-106.71875
2697,39.78125,-106.65625
2698,39.78125,-106.59375
2699,39.78125,-106.53125
2700,39.78125,-106.46875
2701,39.78125,-106.40625
2702,39.78125,-106.34375
2703,39.78125,-106.28125
2704,39.78125,-106.21875
2705,39.78125,-106.15625
2706,39.78125,-106.09375
2707,39.78125,-106.03125
2708,39.78125,-105.96875
2709,39.78125,-105.90625
2710,39.78125,-105.84375
2711,39.78125,-105.78125
2712,39.78125,-105.71875
2713,39.78125,-105.65625
2714,39.78125,-105.59375
2715,39.78125,-105.53125
2716,39.78125,-105.40625
2717,39.84375,-112.40625
2718,39.84375,-112.34375
2719,39.84375,-112.28125
2720,39.84375,-112.09375
2721,39.84375,-111.78125
2722,39.84375,-111.71875
2723,39.84375,-111.65625
2724,39.84375,-111.59375
2725,39.84375,-111.53125
2726,39.84375,-111.46875
2727,39.84375,-111.40625
2728,39.84375,-111.34375
2729,39.84375,-111.28125
2730,39.84375,-111.21875
2731,39.84375,-111.15625
2732,39.84375,-111.09375
2733,39.84375,-111.03125
2734,39.84375,-110.96875
2735,39.84375,-110.90625
2736,39.84375,-110.84375
2737,39.84375,-110.78125
2738,39.84375,-110.71875
2739,39.84375,-110.65625
2740,39.84375,-110.59375
2741,39.84375,-110.53125
2742,39.84375,-110.46875
2743,39.84375,-110.40625
2744,39.84375,-110.34375
2745,39.84375,-110.28125
2746,39.84375,-110.21875
2747,39.84375,-110.15625
2748,39.84375,-108.59375
2749,39.84375,-108.53125
2750,39.84375,-108.46875
2751,39.84375,-108.40625
2752,39.84375,-108.21875
2753,39.84375,-108.15625
2754,39.84375,-108.09375
2755,39.84375,-108.03125
2756,39.84375,-107.96875
2757,39.84375,-107.90625
2758,39.84375,-107.84375
2759,39.84375,-107.78125
2760,39.84375,-107.71875
2761,39.84375,-107.65625
2762,39.84375,-107.59375
2763,39.84375,-107.53125
2764,39.84375,-107.46875
2765,39.84375,-107.40625
2766,39.84375,-107.34375
2767,39.84375,-107.28125
2768,39.84375,-107.21875
2769,39.84375,-107.15625
2770,39.84375,-107.09375
2771,39.84375,-107.03125
2772,39.84375,-106.96875
2773,39.84375,-106.90625
2774,39.84375,-106.84375
2775,39.84375,-106.78125
2776,39.84375,-106.71875
2777,39.84375,-106.65625
2778,39.84375,-106.59375
2779,39.84375,-106.53125
2780,39.84375,-106.46875
2781,39.84375,-106.40625
2782,39.84375,-106.34375
2783,39.84375,-106.28125
2784,39.84375,-106.21875
2785,39.84375,-106.15625
2786,39.84375,-106.09375
2787,39.84375,-106.03125
2788,39.84375,-105.96875
2789,39.84375,-105.90625
2790,39.84375,-105.84375
2791,39.84375,-105.78125
2792,39.84375,-105.71875
2793,39.84375,-105.65625
2794,39.84375,-105.59375
2795,39.84375,-105.53125
2796,39.84375,-105.46875
2797,39.84375,-105.40625
2798,39.84375,-105.34375
2799,39.90625,-112.46875
2800,39.90625,-112.40625
2801,39.90625,-112.34375
2802,39.90625,-112.28125
2803,39.90625,-112.09375
2804,39.90625,-111.78125
2805,39.90625,-111.71875
2806,39.90625,-111.65625
2807,39.90625,-111.59375
2808,39.90625,-111.53125
2809,39.90625,-111.46875
2810,39.90625,-111.40625
2811,39.90625,-111.34375
2812,39.90625,-111.28125
2813,39.90625,-111.21875
2814,39.90625,-111.15625
2815,39.90625,-111.09375
2816,39.90625,-111.03125
2817,39.90625,-110.96875
2818,39.90625,-110.90625
2819,39.90625,-110.84375
2820,39.90625,-110.78125
2821,39.90625,-110.71875
2822,39.90625,-110.65625
2823,39.90625,-110.59375
2824,39.90625,-110.53125
2825,39.90625,-110.46875
2826,39.90625,-110.40625
2827,39.90625,-110.34375
2828,39.90625,-110.28125
2829,39.90625,-110.21875
2830,39.90625,-110.15625
2831,39.90625,-110.09375
2832,39.90625,-110.03125
2833,39.90625,-108.59375
2834,39.90625,-108.53125
2835,39.90625,-108.46875
2836,39.90625,-108.40625
2837,39.90625,-108.21875
2838,39.90625,-108.15625
2839,39.90625,-108.09375
2840,39.90625,-108.03125
2841,39.90625,-107.96875
2842,39.90625,-107.90625
2843,39.90625,-107.84375
2844,39.90625,-107.78125
2845,39.90625,-107.71875
2846,39.90625,-107.65625
2847,39.90625,-107.59375
2848,39.90625,-107.53125
2849,39.90625,-107.46875
2850,39.90625,-107.40625
2851,39.90625,-107.34375
2852,39.90625,-107.28125
2853,39.90625,-107.21875
2854,39.90625,-107.15625
2855,39.90625,-107.09375
2856,39.90625,-107.03125
2857,39.90625,-106.96875
2858,39.90625,-106.90625
2859,39.90625,-106.84375
2860,39.90625,-106.78125
2861,39.90625,-106.71875
2862,39.90625,-106.65625
2863,39.90625,-106.59375
2864,39.90625,-106.53125
2865,39.90625,-106.46875
2866,39.90625,-106.40625
2867,39.90625,-106.34375
2868,39.90625,-106.28125
2869,39.90625,-106.21875
2870,39.90625,-106.15625
2871,39.90625,-106.09375
2872,39.90625,-106.03125
2873,39.90625,-105.96875
2874,39.90625,-105.90625
2875,39.90625,-105.84375
2876,39.90625,-105.78125
2877,39.90625,-105.71875
2878,39.90625,-105.65625
2879,39.90625,-105.59375
2880,39.90625,-105.53125
2881,39.90625,-105.46875
2882,39.90625,-105.40625
2883,39.90625,-105.34375
2884,39.96875,-112.71875
2885,39.96875,-112.65625
2886,39.96875,-112.59375
2887,39.96875,-112.53125
2888,39.96875,-112.46875
2889,39.96875,-112.40625
2890,39.96875,-112.34375
2891,39.96875,-112.28125
2892,39.96875,-112.21875
2893,39.96875,-112.15625
2894,39.96875,-112.09375
2895,39.96875,-111.71875
2896,39.96875,-111.65625
2897,39.96875,-111.59375
2898,39.96875,-111.53125
2899,39.96875,-111.46875
2900,39.96875,-111.40625
2901,39.96875,-111.34375
2902,39.96875,-111.28125
2903,39.96875,-111.21875
2904,39.96875,-111.15625
2905,39.96875,-111.09375
2906,39.96875,-111.03125
2907,39.96875,-110.96875
2908,39.96875,-110.90625
2909,39.96875,-110.84375
2910,39.96875,-110.78125
2911,39.96875,-110.71875
2912,39.96875,-110.65625
2913,39.96875,-110.59375
2914,39.96875,-110.53125
2915,39.96875,-110.46875
2916,39.96875,-110.40625
2917,39.96875,-110.34375
2918,39.96875,-110.28125
2919,39.96875,-110.21875
2920,39.96875,-110.15625
2921,39.96875,-110.09375
2922,39.96875,-108.59375
2923,39.96875,-108.53125
2924,39.96875,-108.15625
2925,39.96875,-108.09375
2926,39.96875,-108.03125
2927,39.96875,-107.96875
2928,39.96875,-107.90625
2929,39.96875,-107.84375
2930,39.96875,-107.78125
2931,39.96875,-107.71875
2932,39.96875,-107.65625
2933,39.96875,-107.59375
2934,39.96875,-107.53125
2935,39.96875,-107.46875
2936,39.96875,-107.40625
2937,39.96875,-107.34375
2938,39.96875,-107.28125
2939,39.96875,-107.21875
2940,39.96875,-107.15625
2941,39.96875,-107.09375
2942,39.96875,-107.03125
2943,39.96875,-106.96875
2944,39.96875,-106.90625
2945,39.96875,-106.84375
2946,39.96875,-106.78125
2947,39.96875,-106.71875
2948,39.96875,-106.65625
2949,39.96875,-106.59375
2950,39.96875,-106.53125
2951,39.96875,-106.46875
2952,39.96875,-106.40625
2953,39.96875,-106.34375
2954,39.96875,-106.28125
2955,39.96875,-106.21875
2956,39.96875,-106.15625
2957,39.96875,-106.09375
2958,39.96875,-106.03125
2959,39.96875,-105.96875
2960,39.96875,-105.90625
2961,39.96875,-105.84375
2962,39.96875,-105.78125
2963,39.96875,-105.71875
2964,39.96875,-105.65625
2965,39.96875,-105.59375
2966,39.96875,-105.53125
2967,39.96875,-105.46875
2968,39.96875,-105.40625
2969,40.03125,-112.71875
2970,40.03125,-112.59375
2971,40.03125,-112.53125
2972,40.03125,-112.21875
2973,40.03125,-112.15625
2974,40.03125,-111.59375
2975,40.03125,-111.53125
2976,40.03125,-111.46875
2977,40.03125,-111.40625
2978,40.03125,-111.34375
2979,40.03125,-111.28125
2980,40.03125,-111.21875
2981,40.03125,-111.15625
2982,40.03125,-111.09375
2983,40.03125,-111.03125
2984,40.03125,-110.96875
2985,40.03125,-110.90625
2986,40.03125,-110.84375
2987,40.03125,-110.78125
2988,40.03125,-110.71875
2989,40.03125,-110.65625
2990,40.03125,-110.59375
2991,40.03125,-110.53125
2992,40.03125,-110.46875
2993,40.03125,-110.40625
2994,40.03125,-110.34375
2995,40.03125,-110.28125
2996,40.03125,-110.21875
2997,40.03125,-110.15625
2998,40.03125,-108.59375
2999,40.03125,-108.53125
3000,40.03125,-108.46875
3001,40.03125,-108.40625
3002,40.03125,-107.96875
3003,40.03125,-107.90625
3004,40.03125,-107.84375
3005,40.03125,-107.78125
3006,40.03125,-107.71875
3007,40.03125,-107.65625
3008,40.03125,-107.59375
3009,40.03125,-107.53125
3010,40.03125,-107.46875
3011,40.03125,-107.40625
3012,40.03125,-107.34375
3013,40.03125,-107.28125
3014,40.03125,-107.21875
3015,40.03125,-107.15625
3016,40.03125,-107.09375
3017,40.03125,-107.03125
3018,40.03125,-106.96875
3019,40.03125,-106.90625
3020,40.03125,-106.84375
3021,40.03125,-106.78125
3022,40.03125,-106.71875
3023,40.03125,-106.65625
3024,40.03125,-106.59375
3025,40.03125,-106.53125
3026,40.03125,-106.46875
3027,40.03125,-106.40625
3028,40.03125,-106.34375
3029,40.03125,-106.28125
3030,40.03125,-106.21875
3031,40.03125,-106.15625
3032,40.03125,-106.09375
3033,40.03125,-106.03125
3034,40.03125,-105.96875
3035,40.03125,-105.90625
3036,40.03125,-105.84375
3037,40.03125,-105.78125
3038,40.03125,-105.71875
3039,40.03125,-105.65625
3040,40.03125,-105.59375
3041,40.03125,-105.53125
3042,40.03125,-105.46875
3043,40.09375,-112.59375
3044,40.09375,-111.53125
3045,40.09375,-111.46875
3046,40.09375,-111.40625
3047,40.09375,-111.34375
3048,40.09375,-111.28125
3049,40.09375,-111.21875
3050,40.09375,-111.15625
3051,40.09375,-111.09375
3052,40.09375,-111.03125
3053,40.09375,-110.96875
3054,40.09375,-110.90625
3055,40.09375,-110.84375
3056,40.09375,-110.78125
3057,40.09375,-110.71875
3058,40.09375,-110.65625
3059,40.09375,-110.59375
3060,40.09375,-110.53125
3061,40.09375,-110.46875
3062,40.09375,-110.40625
3063,40.09375,-110.34375
3064,40.09375,-108.53125
3065,40.09375,-108.46875
3066,40.09375,-108.09375
3067,40.09375,-108.03125
3068,40.09375,-107.96875
3069,40.09375,-107.90625
3070,40.09375,-107.84375
3071,40.09375,-107.78125
3072,40.09375,-107.71875
3073,40.09375,-107.65625
3074,40.09375,-107.59375
3075,40.09375,-107.53125
3076,40.09375,-107.46875
3077,40.09375,-107.40625
3078,40.09375,-107.34375
3079,40.09375,-107.28125
3080,40.09375,-107.21875
3081,40.09375,-107.15625
3082,40.09375,-107.09375
3083,40.09375,-107.03125
3084,40.09375,-106.96875
3085,40.09375,-106.90625
3086,40.09375,-106.84375
3087,40.09375,-106.78125
3088,40.09375,-106.71875
3089,40.09375,-106.65625
3090,40.09375,-106.59375
3091,40.09375,-106.53125
3092,40.09375,-106.46875
3093,40.09375,-106.40625
3094,40.09375,-106.34375
3095,40.09375,-106.28125
3096,40.09375,-106.21875
3097,40.09375,-106.15625
3098,40.09375,-106.09375
3099,40.09375,-106.03125
3100,40.09375,-105.96875
3101,40.09375,-105.90625
3102,40.09375,-105.84375
3103,40.09375,-105.78125
3104,40.09375,-105.71875
3105,40.09375,-105.65625
3106,40.09375,-105.59375
3107,40.09375,-105.53125
3108,40.09375,-105.46875
3109,40.09375,-105.40625
3110,40.15625,-111.53125
3111,40.15625,-111.46875
3112,40.15625,-111.40625
3113,40.15625,-111.34375
3114,40.15625,-111.28125
3115,40.15625,-111.21875
3116,40.15625,-111.15625
3117,40.15625,-111.09375
3118,40.15625,-111.03125
3119,40.15625,-110.96875
3120,40.15625,-110.90625
3121,40.15625,-110.84375
3122,40.15625,-110.78125
3123,40.15625,-110.71875
3124,40.15625,-110.65625
3125,40.15625,-110.59375
3126,40.15625,-110.53125
3127,40.15625,-110.46875
3128,40.15625,-108.46875
3129,40.15625,-108.09375
3130,40.15625,-108.03125
3131,40.15625,-107.96875
3132,40.15625,-107.90625
3133,40.15625,-107.84375
3134,40.15625,-107.78125
3135,40.15625,-107.71875
3136,40.15625,-107.65625
3137,40.15625,-107.59375
3138,40.15625,-107.53125
3139,40.15625,-107.46875
3140,40.15625,-107.40625
3141,40.15625,-107.34375
3142,40.15625,-107.28125
3143,40.15625,-107.21875
3144,40.15625,-107.15625
3145,40.15625,-107.09375
3146,40.15625,-107.03125
3147,40.15625,-106.96875
3148,40.15625,-106.90625
3149,40.15625,-106.84375
3150,40.15625,-106.78125
3151,40.15625,-106.71875
3152,40.15625,-106.65625
3153,40.15625,-106.59375
3154,40.15625,-106.53125
3155,40.15625,-106.46875
3156,40.15625,-106.40625
3157,40.15625,-106.34375
3158,40.15625,-106.28125
3159,40.15625,-106.21875
3160,40.15625,-106.15625
3161,40.15625,-106.09375
3162,40.15625,-106.03125
3163,40.15625,-105.96875
3164,40.15625,-105.90625
3165,40.15625,-105.84375
3166,40.15625,-105.78125
3167,40.15625,-105.71875
3168,40.15625,-105.65625
3169,40.15625,-105.59375
3170,40.15625,-105.53125
3171,40.15625,-105.46875
3172,40.15625,-105.40625
3173,40.21875,-112.59375
3174,40.21875,-112.53125
3175,40.21875,-111.96875
3176,40.21875,-111.90625
3177,40.21875,-111.59375
3178,40.21875,-111.53125
3179,40.21875,-111.46875
3180,40.21875,-111.40625
3181,40.21875,-111.34375
3182,40.21875,-111.28125
3183,40.21875,-111.21875
3184,40.21875,-111.15625
3185,40.21875,-111.09375
3186,40.21875,-111.03125
3187,40.21875,-110.96875
3188,40.21875,-110.90625
3189,40.21875,-110.84375
3190,40.21875,-110.78125
3191,40.21875,-110.71875
3192,40.21875,-110.65625
3193,40.21875,-108.40625
3194,40.21875,-108.15625
3195,40.21875,-108.09375
3196,40.21875,-108.03125
3197,40.21875,-107.96875
3198,40.21875,-107.90625
3199,40.21875,-107.84375
3200,40.21875,-107.78125
3201,40.21875,-107.71875
3202,40.21875,-107.65625
3203,40.21875,-107.59375
3204,40.21875,-107.53125
3205,40.21875,-107.46875
3206,40.21875,-107.40625
3207,40.21875,-107.34375
3208,40.21875,-107.28125
3209,40.21875,-107.21875
3210,40.21875,-107.15625
3211,40.21875,-107.09375
3212,40.21875,-107.03125
3213,40.21875,-106.96875
3214,40.21875,-106.90625
3215,40.21875,-106.84375
3216,40.21875,-106.78125
3217,40.21875,-106.71875
3218,40.21875,-106.65625
3219,40.21875,-106.59375
3220,40.21875,-106.53125
3221,40.21875,-106.46875
3222,40.21875,-106.40625
3223,40.21875,-106.34375
3224,40.21875,-106.28125
3225,40.21875,-106.21875
3226,40.21875,-106.15625
3227,40.21875,-106.09375
3228,40.21875,-106.03125
3229,40.21875,-105.96875
3230,40.21875,-105.90625
3231,40.21875,-105.84375
3232,40.21875,-105.78125
3233,40.21875,-105.71875
3234,40.21875,-105.65625
3235,40.21875,-105.59375
3236,40.21875,-105.53125
3237,40.21875,-105.46875
3238,40.28125,-112.59375
3239,40.28125,-112.53125
3240,40.28125,-112.21875
3241,40.28125,-111.96875
3242,40.28125,-111.90625
3243,40.28125,-111.59375
3244,40.28125,-111.53125
3245,40.28125,-111.46875
3246,40.28125,-111.40625
3247,40.28125,-111.34375
3248,40.28125,-111.28125
3249,40.28125,-111.21875
3250,40.28125,-111.15625
3251,40.28125,-111.09375
3252,40.28125,-111.03125
3253,40.28125,-110.96875
3254,40.28125,-110.90625
3255,40.28125,-110.84375
3256,40.28125,-110.78125
3257,40.28125,-110.71875
3258,40.28125,-110.65625
3259,40.28125,-110.59375
3260,40.28125,-110.53125
3261,40.28125,-108.21875
3262,40.28125,-108.15625
3263,40.28125,-108.09375
3264,40.28125,-108.03125
3265,40.28125,-107.96875
3266,40.28125,-107.90625
3267,40.28125,-107.84375
3268,40.28125,-107.78125
3269,40.28125,-107.71875
3270,40.28125,-107.65625
3271,40.28125,-107.59375
3272,40.28125,-107.53125
3273,40.28125,-107.46875
3274,40.28125,-107.40625
3275,40.28125,-107.34375
3276,40.28125,-107.28125
3277,40.28125,-107.21875
3278,40.28125,-107.15625
3279,40.28125,-107.09375
3280,40.28125,-107.03125
3281,40.28125,-106.96875
3282,40.28125,-106.90625
3283,40.28125,-106.84375
3284,40.28125,-106.78125
3285,40.28125,-106.71875
3286,40.28125,-106.65625
3287,40.28125,-106.59375
3288,40.28125,-106.53125
3289,40.28125,-106.46875
3290,40.28125,-106.40625
3291,40.28125,-106.34375
3292,40.28125,-106.28125
3293,40.28125,-106.21875
3294,40.28125,-106.15625
3295,40.28125,-106.09375
3296,40.28125,-106.03125
3297,40.28125,-105.96875
3298,40.28125,-105.90625
3299,40.28125,-105.84375
3300,40.28125,-105.78125
3301,40.28125,-105.71875
3302,40.28125,-105.65625
3303,40.28125,-105.59375
3304,40.28125,-105.53125
3305,40.28125,-105.46875
3306,40.28125,-105.40625
3307,40.34375,-112.59375
3308,40.34375,-112.53125
3309,40.34375,-112.28125
3310,40.34375,-112.21875
3311,40.34375,-112.15625
3312,40.34375,-111.65625
3313,40.34375,-111.59375
3314,40.34375,-111.53125
3315,40.34375,-111.46875
3316,40.34375,-111.40625
3317,40.34375,-111.34375
3318,40.34375,-111.28125
3319,40.34375,-111.21875
3320,40.34375,-111.15625
3321,40.34375,-111.09375
3322,40.34375,-111.03125
3323,40.34375,-110.96875
3324,40.34375,-110.90625
3325,40.34375,-110.84375
3326,40.34375,-110.78125
3327,40.34375,-110.71875
3328,40.34375,-110.65625
3329,40.34375,-110.59375
3330,40.34375,-110.53125
3331,40.34375,-110.46875
3332,40.34375,-110.40625
3333,40.34375,-108.90625
3334,40.34375,-108.84375
3335,40.34375,-108.78125
3336,40.34375,-108.40625
3337,40.34375,-108.34375
3338,40.34375,-108.28125
3339,40.34375,-108.21875
3340,40.34375,-108.15625
3341,40.34375,-108.09375
3342,40.34375,-108.03125
3343,40.34375,-107.96875
3344,40.34375,-107.90625
3345,40.34375,-107.84375
3346,40.34375,-107.78125
3347,40.34375,-107.71875
3348,40.34375,-107.65625
3349,40.34375,-107.59375
3350,40.34375,-107.53125
3351,40.34375,-107.46875
3352,40.34375,-107.40625
3353,40.34375,-107.34375
3354,40.34375,-107.28125
3355,40.34375,-107.21875
3356,40.34375,-107.15625
3357,40.34375,-107.09375
3358,40.34375,-107.03125
3359,40.34375,-106.96875
3360,40.34375,-106.90625
3361,40.34375,-106.84375
3362,40.34375,-106.78125
3363,40.34375,-106.71875
3364,40.34375,-106.65625
3365,40.34375,-106.59375
3366,40.34375,-106.53125
3367,40.34375,-106.46875
3368,40.34375,-106.40625
3369,40.34375,-106.34375
3370,40.34375,-106.28125
3371,40.34375,-106.21875
3372,40.34375,-106.15625
3373,40.34375,-106.09375
3374,40.34375,-106.03125
3375,40.34375,-105.96875
3376,40.34375,-105.90625
3377,40.34375,-105.84375
3378,40.34375,-105.78125
3379,40.34375,-105.71875
3380,40.34375,-105.65625
3381,40.34375,-105.59375
3382,40.34375,-105.53125
3383,40.34375,-105.40625
3384,40.40625,-112.59375
3385,40.40625,-112.53125
3386,40.40625,-112.28125
3387,40.40625,-112.21875
3388,40.40625,-112.15625
3389,40.40625,-111.71875
3390,40.40625,-111.65625
3391,40.40625,-111.59375
3392,40.40625,-111.53125
3393,40.40625,-111.46875
3394,40.40625,-111.40625
3395,40.40625,-111.34375
3396,40.40625,-111.28125
3397,40.40625,-111.21875
3398,40.40625,-111.15625
3399,40.40625,-111.09375
3400,40.40625,-111.03125
3401,40.40625,-110.96875
3402,40.40625,-110.90625
3403,40.40625,-110.84375
3404,40.40625,-110.78125
3405,40.40625,-110.71875
3406,40.40625,-110.65625
3407,40.40625,-110.59375
3408,40.40625,-110.53125
3409,40.40625,-110.46875
3410,40.40625,-110.40625
3411,40.40625,-109.15625
3412,40.40625,-109.09375
3413,40.40625,-109.03125
3414,40.40625,-108.96875
3415,40.40625,-108.90625
3416,40.40625,-108.84375
3417,40.40625,-108.78125
3418,40.40625,-108.71875
3419,40.40625,-108.40625
3420,40.40625,-108.34375
3421,40.40625,-108.28125
3422,40.40625,-108.21875
3423,40.40625,-108.15625
3424,40.40625,-108.09375
3425,40.40625,-108.03125
3426,40.40625,-107.96875
3427,40.40625,-107.90625
3428,40.40625,-107.84375
3429,40.40625,-107.78125
3430,40.40625,-107.71875
3431,40.40625,-107.65625
3432,40.40625,-107.59375
3433,40.40625,-107.53125
3434,40.40625,-107.46875
3435,40.40625,-107.40625
3436,40.40625,-107.34375
3437,40.40625,-107.28125
3438,40.40625,-107.21875
3439,40.40625,-107.15625
3440,40.40625,-107.09375
3441,40.40625,-107.03125
3442,40.40625,-106.96875
3443,40.40625,-106.90625
3444,40.40625,-106.84375
3445,40.40625,-106.78125
3446,40.40625,-106.71875
3447,40.40625,-106.65625
3448,40.40625,-106.59375
3449,40.40625,-106.53125
3450,40.40625,-106.46875
3451,40.40625,-106.40625
3452,40.40625,-106.34375
3453,40.40625,-106.28125
3454,40.40625,-106.21875
3455,40.40625,-106.15625
3456,40.40625,-106.09375
3457,40.40625,-106.03125
3458,40.40625,-105.96875
3459,40.40625,-105.90625
3460,40.40625,-105.84375
3461,40.40625,-105.78125
3462,40.40625,-105.71875
3463,40.40625,-105.65625
3464,40.40625,-105.59375
3465,40.40625,-105.40625
3466,40.46875,-112.65625
3467,40.46875,-112.59375
3468,40.46875,-112.53125
3469,40.46875,-112.28125
3470,40.46875,-112.21875
3471,40.46875,-112.15625
3472,40.46875,-112.09375
3473,40.46875,-112.03125
3474,40.46875,-111.84375
3475,40.46875,-111.71875
3476,40.46875,-111.65625
3477,40.46875,-111.59375
3478,40.46875,-111.53125
3479,40.46875,-111.46875
3480,40.46875,-111.40625
3481,40.46875,-111.34375
3482,40.46875,-111.28125
3483,40.46875,-111.21875
3484,40.46875,-111.15625
3485,40.46875,-111.09375
3486,40.46875,-111.03125
3487,40.46875,-110.96875
3488,40.46875,-110.90625
3489,40.46875,-110.84375
3490,40.46875,-110.78125
3491,40.46875,-110.71875
3492,40.46875,-110.65625
3493,40.46875,-110.59375
3494,40.46875,-110.53125
3495,40.46875,-110.46875
3496,40.46875,-110.40625
3497,40.46875,-110.34375
3498,40.46875,-110.28125
3499,40.46875,-110.21875
3500,40.46875,-110.15625
3501,40.46875,-110.09375
3502,40.46875,-109.15625
3503,40.46875,-109.09375
3504,40.46875,-108.34375
3505,40.46875,-108.21875
3506,40.46875,-108.15625
3507,40.46875,-108.09375
3508,40.46875,-108.03125
3509,40.46875,-107.96875
3510,40.46875,-107.84375
3511,40.46875,-107.78125
3512,40.46875,-107.71875
3513,40.46875,-107.65625
3514,40.46875,-107.59375
3515,40.46875,-107.53125
3516,40.46875,-107.46875
3517,40.46875,-107.40625
3518,40.46875,-107.34375
3519,40.46875,-107.28125
3520,40.46875,-107.21875
3521,40.46875,-107.15625
3522,40.46875,-107.09375
3523,40.46875,-107.03125
3524,40.46875,-106.96875
3525,40.46875,-106.90625
3526,40.46875,-106.84375
3527,40.46875,-106.78125
3528,40.46875,-106.71875
3529,40.46875,-106.65625
3530,40.46875,-106.59375
3531,40.46875,-106.53125
3532,40.46875,-106.46875
3533,40.46875,-106.40625
3534,40.46875,-106.34375
3535,40.46875,-106.28125
3536,40.46875,-106.21875
3537,40.46875,-106.15625
3538,40.46875,-106.09375
3539,40.46875,-106.03125
3540,40.46875,-105.96875
3541,40.46875,-105.90625
3542,40.46875,-105.84375
3543,40.46875,-105.78125
3544,40.46875,-105.71875
3545,40.46875,-105.65625
3546,40.46875,-105.59375
3547,40.46875,-105.53125
3548,40.46875,-105.34375
3549,40.53125,-112.65625
3550,40.53125,-112.59375
3551,40.53125,-112.21875
3552,40.53125,-112.15625
3553,40.53125,-111.78125
3554,40.53125,-111.71875
3555,40.53125,-111.65625
3556,40.53125,-111.59375
3557,40.53125,-111.53125
3558,40.53125,-111.46875
3559,40.53125,-111.40625
3560,40.53125,-111.34375
3561,40.53125,-111.28125
3562,40.53125,-111.21875
3563,40.53125,-111.15625
3564,40.53125,-111.09375
3565,40.53125,-111.03125
3566,40.53125,-110.96875
3567,40.53125,-110.90625
3568,40.53125,-110.84375
3569,40.53125,-110.78125
3570,40.53125,-110.71875
3571,40.53125,-110.65625
3572,40.53125,-110.59375
3573,40.53125,-110.53125
3574,40.53125,-110.46875
3575,40.53125,-110.40625
3576,40.53125,-110.34375
3577,40.53125,-110.28125
3578,40.53125,-110.21875
3579,40.53125,-110.15625
3580,40.53125,-110.09375
3581,40.53125,-110.03125
3582,40.53125,-109.71875
3583,40.53125,-109.65625
3584,40.53125,-108.15625
3585,40.53125,-107.96875
3586,40.53125,-107.90625
3587,40.53125,-107.84375
3588,40.53125,-107.78125
3589,40.53125,-107.71875
3590,40.53125,-107.65625
3591,40.53125,-107.59375
3592,40.53125,-107.53125
3593,40.53125,-107.46875
3594,40.53125,-107.40625
3595,40.53125,-107.34375
3596,40.53125,-107.28125
3597,40.53125,-107.21875
3598,40.53125,-107.15625
3599,40.53125,-107.09375
3600,40.53125,-107.03125
3601,40.53125,-106.96875
3602,40.53125,-106.90625
3603,40.53125,-106.84375
3604,40.53125,-106.78125
3605,40.53125,-106.71875
3606,40.53125,-106.65625
3607,40.53125,-106.59375
3608,40.53125,-106.53125
3609,40.53125,-106.15625
3610,40.53125,-106.09375
3611,40.53125,-106.03125
3612,40.53125,-105.96875
3613,40.53125,-105.90625
3614,40.53125,-105.84375
3615,40.53125,-105.78125
3616,40.53125,-105.71875
3617,40.53125,-105.65625
3618,40.53125,-105.59375
