,lat_missouri,lon_missouri
12074,47.59375,-108.96875
12075,47.59375,-108.90625
12076,47.59375,-108.84375
12077,47.59375,-108.78125
12078,47.59375,-108.71875
12079,47.59375,-108.65625
12080,47.59375,-108.59375
12081,47.59375,-108.53125
12082,47.59375,-108.46875
12083,47.59375,-108.40625
12084,47.59375,-108.34375
12085,47.59375,-108.28125
12086,47.59375,-108.21875
12087,47.59375,-108.15625
12088,47.59375,-108.09375
12089,47.59375,-108.03125
12090,47.59375,-107.96875
12091,47.59375,-107.90625
12092,47.59375,-107.84375
12093,47.59375,-107.78125
12094,47.59375,-107.71875
12095,47.59375,-107.65625
12096,47.59375,-107.59375
12097,47.59375,-107.53125
12098,47.59375,-107.46875
12099,47.59375,-107.40625
12100,47.59375,-107.34375
12101,47.59375,-107.28125
12102,47.59375,-107.21875
12103,47.59375,-107.15625
12104,47.59375,-107.09375
12105,47.59375,-107.03125
12106,47.59375,-106.96875
12107,47.59375,-106.90625
12108,47.59375,-106.84375
12109,47.59375,-106.78125
12110,47.59375,-106.71875
12111,47.59375,-106.65625
12112,47.59375,-106.59375
12113,47.59375,-106.53125
12114,47.59375,-106.46875
12115,47.59375,-106.40625
12116,47.59375,-106.34375
12117,47.59375,-106.28125
12118,47.59375,-106.21875
12119,47.59375,-106.15625
12120,47.59375,-106.09375
12121,47.59375,-106.03125
12122,47.59375,-105.96875
12123,47.59375,-105.90625
12124,47.59375,-105.84375
12125,47.59375,-105.78125
12126,47.59375,-105.71875
12127,47.59375,-105.65625
12128,47.59375,-105.59375
12129,47.59375,-105.53125
12130,47.59375,-105.46875
12131,47.59375,-105.40625
12132,47.59375,-105.34375
12133,47.59375,-105.28125
12134,47.59375,-105.21875
12135,47.59375,-105.15625
12136,47.59375,-105.09375
12137,47.59375,-105.03125
12138,47.59375,-104.96875
12139,47.59375,-104.90625
12140,47.59375,-104.84375
12141,47.59375,-104.78125
12142,47.59375,-104.71875
12143,47.59375,-104.65625
12144,47.59375,-104.59375
12145,47.59375,-104.53125
12146,47.59375,-104.46875
12147,47.59375,-104.40625
12148,47.59375,-104.34375
12149,47.59375,-104.28125
12150,47.59375,-104.21875
12151,47.59375,-104.15625
12152,47.59375,-104.09375
12153,47.59375,-104.03125
12154,47.59375,-103.96875
12155,47.59375,-103.90625
12156,47.59375,-103.84375
12157,47.59375,-103.78125
12158,47.59375,-103.71875
12159,47.59375,-103.65625
12160,47.59375,-103.59375
12161,47.59375,-103.53125
12162,47.59375,-103.46875
12163,47.59375,-103.40625
12164,47.59375,-103.34375
12165,47.59375,-103.28125
12166,47.59375,-103.21875
12167,47.59375,-103.15625
12168,47.59375,-103.09375
12169,47.59375,-103.03125
12170,47.65625,-112.65625
12171,47.65625,-112.59375
12172,47.65625,-112.53125
12173,47.65625,-112.46875
12174,47.65625,-112.40625
12175,47.65625,-112.34375
12176,47.65625,-112.28125
12177,47.65625,-112.21875
12178,47.65625,-112.15625
12179,47.65625,-112.09375
12180,47.65625,-112.03125
12181,47.65625,-111.96875
12182,47.65625,-111.90625
12183,47.65625,-111.84375
12184,47.65625,-111.78125
12185,47.65625,-111.71875
12186,47.65625,-111.65625
12187,47.65625,-111.59375
12188,47.65625,-111.53125
12189,47.65625,-111.46875
12190,47.65625,-111.40625
12191,47.65625,-111.34375
12192,47.65625,-111.28125
12193,47.65625,-111.21875
12194,47.65625,-111.15625
12195,47.65625,-111.09375
12196,47.65625,-111.03125
12197,47.65625,-110.96875
12198,47.65625,-110.90625
12199,47.65625,-110.84375
12200,47.65625,-110.78125
12201,47.65625,-110.71875
12202,47.65625,-110.65625
12203,47.65625,-110.59375
12204,47.65625,-110.53125
12205,47.65625,-110.46875
12206,47.65625,-110.40625
12207,47.65625,-110.34375
12208,47.65625,-110.28125
12209,47.65625,-110.21875
12210,47.65625,-110.15625
12211,47.65625,-110.09375
12212,47.65625,-110.03125
12213,47.65625,-109.96875
12214,47.65625,-109.90625
12215,47.65625,-109.84375
12216,47.65625,-109.78125
12217,47.65625,-109.71875
12218,47.65625,-109.65625
12219,47.65625,-109.59375
12220,47.65625,-109.53125
12221,47.65625,-109.46875
12222,47.65625,-109.40625
12223,47.65625,-109.34375
12224,47.65625,-109.28125
12225,47.65625,-109.21875
12226,47.65625,-109.15625
12227,47.65625,-109.09375
12228,47.65625,-109.03125
12229,47.65625,-108.96875
12230,47.65625,-108.90625
12231,47.65625,-108.84375
12232,47.65625,-108.78125
12233,47.65625,-108.71875
12234,47.65625,-108.65625
12235,47.65625,-108.59375
12236,47.65625,-108.53125
12237,47.65625,-108.46875
12238,47.65625,-108.40625
12239,47.65625,-108.34375
12240,47.65625,-108.28125
12241,47.65625,-108.21875
12242,47.65625,-108.15625
12243,47.65625,-108.09375
12244,47.65625,-108.03125
12245,47.65625,-107.96875
12246,47.65625,-107.90625
12247,47.65625,-107.84375
12248,47.65625,-107.78125
12249,47.65625,-107.71875
12250,47.65625,-107.65625
12251,47.65625,-107.59375
12252,47.65625,-107.53125
12253,47.65625,-107.46875
12254,47.65625,-107.40625
12255,47.65625,-107.34375
12256,47.65625,-107.28125
12257,47.65625,-107.21875
12258,47.65625,-107.15625
12259,47.65625,-107.09375
12260,47.65625,-107.03125
12261,47.65625,-106.96875
12262,47.65625,-106.90625
12263,47.65625,-106.84375
12264,47.65625,-106.78125
12265,47.65625,-106.71875
12266,47.65625,-106.65625
12267,47.65625,-106.59375
12268,47.65625,-106.53125
12269,47.65625,-106.46875
12270,47.65625,-106.40625
12271,47.65625,-106.34375
12272,47.65625,-106.28125
12273,47.65625,-106.21875
12274,47.65625,-106.15625
12275,47.65625,-106.09375
12276,47.65625,-106.03125
12277,47.65625,-105.96875
12278,47.65625,-105.90625
12279,47.65625,-105.84375
12280,47.65625,-105.78125
12281,47.65625,-105.71875
12282,47.65625,-105.65625
12283,47.65625,-105.59375
12284,47.65625,-105.53125
12285,47.65625,-105.46875
12286,47.65625,-105.40625
12287,47.65625,-105.34375
12288,47.65625,-105.28125
12289,47.65625,-105.21875
12290,47.65625,-105.15625
12291,47.65625,-105.09375
12292,47.65625,-105.03125
12293,47.65625,-104.96875
12294,47.65625,-104.90625
12295,47.65625,-104.84375
12296,47.65625,-104.78125
12297,47.65625,-104.71875
12298,47.65625,-104.65625
12299,47.65625,-104.59375
12300,47.65625,-104.53125
12301,47.65625,-104.46875
12302,47.65625,-104.40625
12303,47.65625,-104.34375
12304,47.65625,-104.28125
12305,47.65625,-104.21875
12306,47.65625,-104.15625
12307,47.65625,-104.09375
12308,47.65625,-104.03125
12309,47.65625,-103.96875
12310,47.65625,-103.90625
12311,47.65625,-103.84375
12312,47.65625,-103.78125
12313,47.65625,-103.71875
12314,47.65625,-103.65625
12315,47.65625,-103.59375
12316,47.65625,-103.53125
12317,47.65625,-103.46875
12318,47.65625,-103.40625
12319,47.65625,-103.34375
12320,47.65625,-103.28125
12321,47.65625,-103.21875
12322,47.65625,-103.15625
12323,47.65625,-103.09375
12324,47.65625,-103.03125
12325,47.71875,-112.59375
12326,47.71875,-112.53125
12327,47.71875,-112.46875
12328,47.71875,-112.40625
12329,47.71875,-112.34375
12330,47.71875,-112.28125
12331,47.71875,-112.21875
12332,47.71875,-112.15625
12333,47.71875,-112.09375
12334,47.71875,-112.03125
12335,47.71875,-111.96875
12336,47.71875,-111.90625
12337,47.71875,-111.84375
12338,47.71875,-111.78125
12339,47.71875,-111.71875
12340,47.71875,-111.65625
12341,47.71875,-111.59375
12342,47.71875,-111.53125
12343,47.71875,-111.46875
12344,47.71875,-111.40625
12345,47.71875,-111.34375
12346,47.71875,-111.28125
12347,47.71875,-111.21875
12348,47.71875,-111.15625
12349,47.71875,-111.09375
12350,47.71875,-111.03125
12351,47.71875,-110.96875
12352,47.71875,-110.90625
12353,47.71875,-110.84375
12354,47.71875,-110.78125
12355,47.71875,-110.71875
12356,47.71875,-110.65625
12357,47.71875,-110.59375
12358,47.71875,-110.53125
12359,47.71875,-110.46875
12360,47.71875,-110.40625
12361,47.71875,-110.34375
12362,47.71875,-110.28125
12363,47.71875,-110.21875
12364,47.71875,-110.15625
12365,47.71875,-110.09375
12366,47.71875,-110.03125
12367,47.71875,-109.96875
12368,47.71875,-109.90625
12369,47.71875,-109.84375
12370,47.71875,-109.78125
12371,47.71875,-109.71875
12372,47.71875,-109.65625
12373,47.71875,-109.59375
12374,47.71875,-109.53125
12375,47.71875,-109.46875
12376,47.71875,-109.40625
12377,47.71875,-109.34375
12378,47.71875,-109.28125
12379,47.71875,-109.21875
12380,47.71875,-109.15625
12381,47.71875,-109.09375
12382,47.71875,-109.03125
12383,47.71875,-108.96875
12384,47.71875,-108.90625
12385,47.71875,-108.84375
12386,47.71875,-108.78125
12387,47.71875,-108.71875
12388,47.71875,-108.65625
12389,47.71875,-108.59375
12390,47.71875,-108.53125
12391,47.71875,-108.46875
12392,47.71875,-108.40625
12393,47.71875,-108.34375
12394,47.71875,-108.28125
12395,47.71875,-108.21875
12396,47.71875,-108.15625
12397,47.71875,-108.09375
12398,47.71875,-108.03125
12399,47.71875,-107.96875
12400,47.71875,-107.90625
12401,47.71875,-107.84375
12402,47.71875,-107.78125
12403,47.71875,-107.71875
12404,47.71875,-107.65625
12405,47.71875,-107.59375
12406,47.71875,-107.53125
12407,47.71875,-107.46875
12408,47.71875,-107.40625
12409,47.71875,-107.34375
12410,47.71875,-107.28125
12411,47.71875,-107.21875
12412,47.71875,-107.15625
12413,47.71875,-107.09375
12414,47.71875,-107.03125
12415,47.71875,-106.96875
12416,47.71875,-106.90625
12417,47.71875,-106.84375
12418,47.71875,-106.78125
12419,47.71875,-106.71875
12420,47.71875,-106.65625
12421,47.71875,-106.59375
12422,47.71875,-106.53125
12423,47.71875,-106.46875
12424,47.71875,-106.40625
12425,47.71875,-106.34375
12426,47.71875,-106.28125
12427,47.71875,-106.21875
12428,47.71875,-106.15625
12429,47.71875,-106.09375
12430,47.71875,-106.03125
12431,47.71875,-105.96875
12432,47.71875,-105.90625
12433,47.71875,-105.84375
12434,47.71875,-105.78125
12435,47.71875,-105.71875
12436,47.71875,-105.65625
12437,47.71875,-105.59375
12438,47.71875,-105.53125
12439,47.71875,-105.46875
12440,47.71875,-105.40625
12441,47.71875,-105.34375
12442,47.71875,-105.28125
12443,47.71875,-105.21875
12444,47.71875,-105.15625
12445,47.71875,-105.09375
12446,47.71875,-105.03125
12447,47.71875,-104.96875
12448,47.71875,-104.90625
12449,47.71875,-104.84375
12450,47.71875,-104.78125
12451,47.71875,-104.71875
12452,47.71875,-104.65625
12453,47.71875,-104.59375
12454,47.71875,-104.53125
12455,47.71875,-104.46875
12456,47.71875,-104.40625
12457,47.71875,-104.34375
12458,47.71875,-104.28125
12459,47.71875,-104.21875
12460,47.71875,-104.15625
12461,47.71875,-104.09375
12462,47.71875,-104.03125
12463,47.71875,-103.96875
12464,47.71875,-103.90625
12465,47.71875,-103.84375
12466,47.71875,-103.78125
12467,47.71875,-103.71875
12468,47.71875,-103.65625
12469,47.71875,-103.59375
12470,47.71875,-103.53125
12471,47.71875,-103.46875
12472,47.71875,-103.40625
12473,47.71875,-103.34375
12474,47.71875,-103.28125
12475,47.71875,-103.21875
12476,47.71875,-103.15625
12477,47.71875,-103.09375
12478,47.71875,-103.03125
12479,47.78125,-112.59375
12480,47.78125,-112.53125
12481,47.78125,-112.46875
12482,47.78125,-112.40625
12483,47.78125,-112.34375
12484,47.78125,-112.28125
12485,47.78125,-112.21875
12486,47.78125,-112.15625
12487,47.78125,-112.09375
12488,47.78125,-112.03125
12489,47.78125,-111.96875
12490,47.78125,-111.90625
12491,47.78125,-111.84375
12492,47.78125,-111.78125
12493,47.78125,-111.71875
12494,47.78125,-111.65625
12495,47.78125,-111.59375
12496,47.78125,-111.53125
12497,47.78125,-111.46875
12498,47.78125,-111.40625
12499,47.78125,-111.34375
12500,47.78125,-111.28125
12501,47.78125,-111.21875
12502,47.78125,-111.15625
12503,47.78125,-111.09375
12504,47.78125,-111.03125
12505,47.78125,-110.96875
12506,47.78125,-110.90625
12507,47.78125,-110.84375
12508,47.78125,-110.78125
12509,47.78125,-110.71875
12510,47.78125,-110.65625
12511,47.78125,-110.59375
12512,47.78125,-110.53125
12513,47.78125,-110.46875
12514,47.78125,-110.40625
12515,47.78125,-110.34375
12516,47.78125,-110.28125
12517,47.78125,-110.21875
12518,47.78125,-110.15625
12519,47.78125,-110.09375
12520,47.78125,-110.03125
12521,47.78125,-109.96875
12522,47.78125,-109.90625
12523,47.78125,-109.84375
12524,47.78125,-109.78125
12525,47.78125,-109.71875
12526,47.78125,-109.65625
12527,47.78125,-109.59375
12528,47.78125,-109.53125
12529,47.78125,-109.46875
12530,47.78125,-109.40625
12531,47.78125,-109.34375
12532,47.78125,-109.28125
12533,47.78125,-109.21875
12534,47.78125,-109.15625
12535,47.78125,-109.09375
12536,47.78125,-109.03125
12537,47.78125,-108.96875
12538,47.78125,-108.90625
12539,47.78125,-108.84375
12540,47.78125,-108.78125
12541,47.78125,-108.71875
12542,47.78125,-108.65625
12543,47.78125,-108.59375
12544,47.78125,-108.53125
12545,47.78125,-108.46875
12546,47.78125,-108.40625
12547,47.78125,-108.34375
12548,47.78125,-108.28125
12549,47.78125,-108.21875
12550,47.78125,-108.15625
12551,47.78125,-108.09375
12552,47.78125,-108.03125
12553,47.78125,-107.96875
12554,47.78125,-107.90625
12555,47.78125,-107.84375
12556,47.78125,-107.78125
12557,47.78125,-107.71875
12558,47.78125,-107.65625
12559,47.78125,-107.59375
12560,47.78125,-107.53125
12561,47.78125,-107.46875
12562,47.78125,-107.40625
12563,47.78125,-107.34375
12564,47.78125,-107.28125
12565,47.78125,-107.21875
12566,47.78125,-107.15625
12567,47.78125,-107.09375
12568,47.78125,-107.03125
12569,47.78125,-106.96875
12570,47.78125,-106.90625
12571,47.78125,-106.84375
12572,47.78125,-106.78125
12573,47.78125,-106.71875
12574,47.78125,-106.65625
12575,47.78125,-106.59375
12576,47.78125,-106.53125
12577,47.78125,-106.46875
12578,47.78125,-106.40625
12579,47.78125,-106.34375
12580,47.78125,-106.28125
12581,47.78125,-106.21875
12582,47.78125,-106.15625
12583,47.78125,-106.09375
12584,47.78125,-106.03125
12585,47.78125,-105.96875
12586,47.78125,-105.90625
12587,47.78125,-105.84375
12588,47.78125,-105.78125
12589,47.78125,-105.71875
12590,47.78125,-105.65625
12591,47.78125,-105.59375
12592,47.78125,-105.53125
12593,47.78125,-105.46875
12594,47.78125,-105.40625
12595,47.78125,-105.34375
12596,47.78125,-105.28125
12597,47.78125,-105.21875
12598,47.78125,-105.15625
12599,47.78125,-105.09375
12600,47.78125,-105.03125
12601,47.78125,-104.96875
12602,47.78125,-104.90625
12603,47.78125,-104.84375
12604,47.78125,-104.78125
12605,47.78125,-104.71875
12606,47.78125,-104.65625
12607,47.78125,-104.59375
12608,47.78125,-104.53125
12609,47.78125,-104.46875
12610,47.78125,-104.40625
12611,47.78125,-104.34375
12612,47.78125,-104.28125
12613,47.78125,-104.21875
12614,47.78125,-104.15625
12615,47.78125,-104.09375
12616,47.78125,-104.03125
12617,47.78125,-103.96875
12618,47.78125,-103.90625
12619,47.78125,-103.84375
12620,47.78125,-103.78125
12621,47.78125,-103.71875
12622,47.78125,-103.65625
12623,47.78125,-103.59375
12624,47.78125,-103.53125
12625,47.78125,-103.46875
12626,47.78125,-103.40625
12627,47.78125,-103.34375
12628,47.78125,-103.28125
12629,47.78125,-103.21875
12630,47.78125,-103.15625
12631,47.78125,-103.09375
12632,47.78125,-103.03125
12633,47.84375,-112.59375
12634,47.84375,-112.53125
12635,47.84375,-112.46875
12636,47.84375,-112.40625
12637,47.84375,-112.34375
12638,47.84375,-112.28125
12639,47.84375,-112.21875
12640,47.84375,-112.15625
12641,47.84375,-112.09375
12642,47.84375,-112.03125
12643,47.84375,-111.96875
12644,47.84375,-111.90625
12645,47.84375,-111.84375
12646,47.84375,-111.78125
12647,47.84375,-111.71875
12648,47.84375,-111.65625
12649,47.84375,-111.59375
12650,47.84375,-111.53125
12651,47.84375,-111.46875
12652,47.84375,-111.40625
12653,47.84375,-111.34375
12654,47.84375,-111.28125
12655,47.84375,-111.21875
12656,47.84375,-111.15625
12657,47.84375,-111.09375
12658,47.84375,-111.03125
12659,47.84375,-110.96875
12660,47.84375,-110.90625
12661,47.84375,-110.84375
12662,47.84375,-110.78125
12663,47.84375,-110.71875
12664,47.84375,-110.65625
12665,47.84375,-110.59375
12666,47.84375,-110.53125
12667,47.84375,-110.46875
12668,47.84375,-110.40625
12669,47.84375,-110.34375
12670,47.84375,-110.28125
12671,47.84375,-110.21875
12672,47.84375,-110.15625
12673,47.84375,-110.09375
12674,47.84375,-110.03125
12675,47.84375,-109.96875
12676,47.84375,-109.90625
12677,47.84375,-109.84375
12678,47.84375,-109.78125
12679,47.84375,-109.71875
12680,47.84375,-109.65625
12681,47.84375,-109.59375
12682,47.84375,-109.53125
12683,47.84375,-109.46875
12684,47.84375,-109.40625
12685,47.84375,-109.34375
12686,47.84375,-109.28125
12687,47.84375,-109.21875
12688,47.84375,-109.15625
12689,47.84375,-109.09375
12690,47.84375,-109.03125
12691,47.84375,-108.96875
12692,47.84375,-108.90625
12693,47.84375,-108.84375
12694,47.84375,-108.78125
12695,47.84375,-108.71875
12696,47.84375,-108.65625
12697,47.84375,-108.59375
12698,47.84375,-108.53125
12699,47.84375,-108.46875
12700,47.84375,-108.40625
12701,47.84375,-108.34375
12702,47.84375,-108.28125
12703,47.84375,-108.21875
12704,47.84375,-108.15625
12705,47.84375,-108.09375
12706,47.84375,-108.03125
12707,47.84375,-107.96875
12708,47.84375,-107.90625
12709,47.84375,-107.84375
12710,47.84375,-107.78125
12711,47.84375,-107.71875
12712,47.84375,-107.65625
12713,47.84375,-107.59375
12714,47.84375,-107.53125
12715,47.84375,-107.46875
12716,47.84375,-107.40625
12717,47.84375,-107.34375
12718,47.84375,-107.28125
12719,47.84375,-107.21875
12720,47.84375,-107.15625
12721,47.84375,-107.09375
12722,47.84375,-107.03125
12723,47.84375,-106.96875
12724,47.84375,-106.90625
12725,47.84375,-106.84375
12726,47.84375,-106.78125
12727,47.84375,-106.71875
12728,47.84375,-106.65625
12729,47.84375,-106.59375
12730,47.84375,-106.53125
12731,47.84375,-106.46875
12732,47.84375,-106.40625
12733,47.84375,-106.34375
12734,47.84375,-106.28125
12735,47.84375,-106.21875
12736,47.84375,-106.15625
12737,47.84375,-106.09375
12738,47.84375,-106.03125
12739,47.84375,-105.96875
12740,47.84375,-105.90625
12741,47.84375,-105.84375
12742,47.84375,-105.78125
12743,47.84375,-105.71875
12744,47.84375,-105.65625
12745,47.84375,-105.59375
12746,47.84375,-105.53125
12747,47.84375,-105.46875
12748,47.84375,-105.40625
12749,47.84375,-105.34375
12750,47.84375,-105.28125
12751,47.84375,-105.21875
12752,47.84375,-105.15625
12753,47.84375,-105.09375
12754,47.84375,-105.03125
12755,47.84375,-104.96875
12756,47.84375,-104.90625
12757,47.84375,-104.84375
12758,47.84375,-104.78125
12759,47.84375,-104.71875
12760,47.84375,-104.65625
12761,47.84375,-104.59375
12762,47.84375,-104.53125
12763,47.84375,-104.46875
12764,47.84375,-104.40625
12765,47.84375,-104.34375
12766,47.84375,-104.28125
12767,47.84375,-104.21875
12768,47.84375,-104.15625
12769,47.84375,-104.09375
12770,47.84375,-104.03125
12771,47.84375,-103.96875
12772,47.84375,-103.90625
12773,47.84375,-103.84375
12774,47.84375,-103.78125
12775,47.84375,-103.71875
12776,47.84375,-103.65625
12777,47.84375,-103.59375
12778,47.84375,-103.53125
12779,47.84375,-103.46875
12780,47.84375,-103.40625
12781,47.84375,-103.34375
12782,47.84375,-103.28125
12783,47.84375,-103.21875
12784,47.84375,-103.15625
12785,47.84375,-103.09375
12786,47.84375,-103.03125
12787,47.90625,-112.65625
12788,47.90625,-112.59375
12789,47.90625,-112.53125
12790,47.90625,-112.46875
12791,47.90625,-112.40625
12792,47.90625,-112.34375
12793,47.90625,-112.28125
12794,47.90625,-112.21875
12795,47.90625,-112.15625
12796,47.90625,-112.09375
12797,47.90625,-112.03125
12798,47.90625,-111.96875
12799,47.90625,-111.90625
12800,47.90625,-111.84375
12801,47.90625,-111.78125
12802,47.90625,-111.71875
12803,47.90625,-111.65625
12804,47.90625,-111.59375
12805,47.90625,-111.53125
12806,47.90625,-111.46875
12807,47.90625,-111.40625
12808,47.90625,-111.34375
12809,47.90625,-111.28125
12810,47.90625,-111.21875
12811,47.90625,-111.15625
12812,47.90625,-111.09375
12813,47.90625,-111.03125
12814,47.90625,-110.96875
12815,47.90625,-110.90625
12816,47.90625,-110.84375
12817,47.90625,-110.78125
12818,47.90625,-110.71875
12819,47.90625,-110.65625
12820,47.90625,-110.59375
12821,47.90625,-110.53125
12822,47.90625,-110.46875
12823,47.90625,-110.40625
12824,47.90625,-110.34375
12825,47.90625,-110.28125
12826,47.90625,-110.21875
12827,47.90625,-110.15625
12828,47.90625,-110.09375
12829,47.90625,-110.03125
12830,47.90625,-109.96875
12831,47.90625,-109.90625
12832,47.90625,-109.84375
12833,47.90625,-109.78125
12834,47.90625,-109.71875
12835,47.90625,-109.65625
12836,47.90625,-109.59375
12837,47.90625,-109.53125
12838,47.90625,-109.46875
12839,47.90625,-109.40625
12840,47.90625,-109.34375
12841,47.90625,-109.28125
12842,47.90625,-109.21875
12843,47.90625,-109.15625
12844,47.90625,-109.09375
12845,47.90625,-109.03125
12846,47.90625,-108.96875
12847,47.90625,-108.90625
12848,47.90625,-108.84375
12849,47.90625,-108.78125
12850,47.90625,-108.71875
12851,47.90625,-108.65625
12852,47.90625,-108.59375
12853,47.90625,-108.53125
12854,47.90625,-108.46875
12855,47.90625,-108.40625
12856,47.90625,-108.34375
12857,47.90625,-108.28125
12858,47.90625,-108.21875
12859,47.90625,-108.15625
12860,47.90625,-108.09375
12861,47.90625,-108.03125
12862,47.90625,-107.96875
12863,47.90625,-107.90625
12864,47.90625,-107.84375
12865,47.90625,-107.78125
12866,47.90625,-107.71875
12867,47.90625,-107.65625
12868,47.90625,-107.59375
12869,47.90625,-107.53125
12870,47.90625,-107.46875
12871,47.90625,-107.40625
12872,47.90625,-107.34375
12873,47.90625,-107.28125
12874,47.90625,-107.21875
12875,47.90625,-107.15625
12876,47.90625,-107.09375
12877,47.90625,-107.03125
12878,47.90625,-106.96875
12879,47.90625,-106.90625
12880,47.90625,-106.84375
12881,47.90625,-106.78125
12882,47.90625,-106.71875
12883,47.90625,-106.65625
12884,47.90625,-106.59375
12885,47.90625,-106.53125
12886,47.90625,-106.46875
12887,47.90625,-106.40625
12888,47.90625,-106.34375
12889,47.90625,-106.28125
12890,47.90625,-106.21875
12891,47.90625,-106.15625
12892,47.90625,-106.09375
12893,47.90625,-106.03125
12894,47.90625,-105.96875
12895,47.90625,-105.90625
12896,47.90625,-105.84375
12897,47.90625,-105.78125
12898,47.90625,-105.71875
12899,47.90625,-105.65625
12900,47.90625,-105.59375
12901,47.90625,-105.53125
12902,47.90625,-105.46875
12903,47.90625,-105.40625
12904,47.90625,-105.34375
12905,47.90625,-105.28125
12906,47.90625,-105.21875
12907,47.90625,-105.15625
12908,47.90625,-105.09375
12909,47.90625,-105.03125
12910,47.90625,-104.96875
12911,47.90625,-104.90625
12912,47.90625,-104.84375
12913,47.90625,-104.78125
12914,47.90625,-104.71875
12915,47.90625,-104.65625
12916,47.90625,-104.59375
12917,47.90625,-104.53125
12918,47.90625,-104.46875
12919,47.90625,-104.40625
12920,47.90625,-104.34375
12921,47.90625,-104.28125
12922,47.90625,-104.21875
12923,47.90625,-104.15625
12924,47.90625,-104.09375
12925,47.90625,-104.03125
12926,47.90625,-103.96875
12927,47.90625,-103.90625
12928,47.90625,-103.84375
12929,47.90625,-103.78125
12930,47.90625,-103.71875
12931,47.90625,-103.65625
12932,47.90625,-103.59375
12933,47.90625,-103.53125
12934,47.90625,-103.46875
12935,47.90625,-103.40625
12936,47.90625,-103.34375
12937,47.90625,-103.28125
12938,47.90625,-103.21875
12939,47.90625,-103.15625
12940,47.90625,-103.09375
12941,47.90625,-103.03125
12942,47.96875,-112.59375
12943,47.96875,-112.53125
12944,47.96875,-112.46875
12945,47.96875,-112.40625
12946,47.96875,-112.34375
12947,47.96875,-112.28125
12948,47.96875,-112.21875
12949,47.96875,-112.15625
12950,47.96875,-112.09375
12951,47.96875,-112.03125
12952,47.96875,-111.96875
12953,47.96875,-111.90625
12954,47.96875,-111.84375
12955,47.96875,-111.78125
12956,47.96875,-111.71875
12957,47.96875,-111.65625
12958,47.96875,-111.59375
12959,47.96875,-111.53125
12960,47.96875,-111.46875
12961,47.96875,-111.40625
12962,47.96875,-111.34375
12963,47.96875,-111.28125
12964,47.96875,-111.21875
12965,47.96875,-111.15625
12966,47.96875,-111.09375
12967,47.96875,-111.03125
12968,47.96875,-110.96875
12969,47.96875,-110.90625
12970,47.96875,-110.84375
12971,47.96875,-110.78125
12972,47.96875,-110.71875
12973,47.96875,-110.65625
12974,47.96875,-110.59375
12975,47.96875,-110.53125
12976,47.96875,-110.46875
12977,47.96875,-110.40625
12978,47.96875,-110.34375
12979,47.96875,-110.28125
12980,47.96875,-110.21875
12981,47.96875,-110.15625
12982,47.96875,-110.09375
12983,47.96875,-110.03125
12984,47.96875,-109.96875
12985,47.96875,-109.90625
12986,47.96875,-109.84375
12987,47.96875,-109.78125
12988,47.96875,-109.71875
12989,47.96875,-109.65625
12990,47.96875,-109.59375
12991,47.96875,-109.53125
12992,47.96875,-109.46875
12993,47.96875,-109.40625
12994,47.96875,-109.34375
12995,47.96875,-109.28125
12996,47.96875,-109.21875
12997,47.96875,-109.15625
12998,47.96875,-109.09375
12999,47.96875,-109.03125
13000,47.96875,-108.96875
13001,47.96875,-108.90625
13002,47.96875,-108.84375
13003,47.96875,-108.78125
13004,47.96875,-108.71875
13005,47.96875,-108.65625
13006,47.96875,-108.59375
13007,47.96875,-108.46875
13008,47.96875,-108.40625
13009,47.96875,-108.34375
13010,47.96875,-108.28125
13011,47.96875,-108.21875
13012,47.96875,-108.15625
13013,47.96875,-108.09375
13014,47.96875,-108.03125
13015,47.96875,-107.96875
13016,47.96875,-107.90625
13017,47.96875,-107.84375
13018,47.96875,-107.78125
13019,47.96875,-107.71875
13020,47.96875,-107.65625
13021,47.96875,-107.59375
13022,47.96875,-107.53125
13023,47.96875,-107.46875
13024,47.96875,-107.40625
13025,47.96875,-107.34375
13026,47.96875,-107.28125
13027,47.96875,-107.21875
13028,47.96875,-107.15625
13029,47.96875,-107.09375
13030,47.96875,-107.03125
13031,47.96875,-106.96875
13032,47.96875,-106.90625
13033,47.96875,-106.84375
13034,47.96875,-106.78125
13035,47.96875,-106.71875
13036,47.96875,-106.65625
13037,47.96875,-106.59375
13038,47.96875,-106.53125
13039,47.96875,-106.46875
13040,47.96875,-106.40625
13041,47.96875,-106.34375
13042,47.96875,-106.28125
13043,47.96875,-106.21875
13044,47.96875,-106.15625
13045,47.96875,-106.09375
13046,47.96875,-106.03125
13047,47.96875,-105.96875
13048,47.96875,-105.90625
13049,47.96875,-105.84375
13050,47.96875,-105.78125
13051,47.96875,-105.71875
13052,47.96875,-105.65625
13053,47.96875,-105.59375
13054,47.96875,-105.53125
13055,47.96875,-105.46875
13056,47.96875,-105.40625
13057,47.96875,-105.34375
13058,47.96875,-105.28125
13059,47.96875,-105.21875
13060,47.96875,-105.15625
13061,47.96875,-105.09375
13062,47.96875,-105.03125
13063,47.96875,-104.96875
13064,47.96875,-104.90625
13065,47.96875,-104.84375
13066,47.96875,-104.78125
13067,47.96875,-104.71875
13068,47.96875,-104.65625
13069,47.96875,-104.59375
13070,47.96875,-104.53125
13071,47.96875,-104.46875
