,lat_nwinterior,lon_nwinterior
6007,46.28125,-112.90625
6008,46.28125,-112.84375
6009,46.28125,-112.78125
6010,46.28125,-112.71875
6011,46.28125,-112.65625
6012,46.34375,-120.90625
6013,46.34375,-120.84375
6014,46.34375,-120.78125
6015,46.34375,-120.71875
6016,46.34375,-120.65625
6017,46.34375,-120.59375
6018,46.34375,-120.53125
6019,46.34375,-120.46875
6020,46.34375,-120.40625
6021,46.34375,-120.34375
6022,46.34375,-120.28125
6023,46.34375,-120.21875
6024,46.34375,-120.15625
6025,46.34375,-120.09375
6026,46.34375,-120.03125
6027,46.34375,-119.96875
6028,46.34375,-119.90625
6029,46.34375,-119.84375
6030,46.34375,-119.78125
6031,46.34375,-119.71875
6032,46.34375,-119.65625
6033,46.34375,-119.59375
6034,46.34375,-119.53125
6035,46.34375,-119.46875
6036,46.34375,-119.40625
6037,46.34375,-119.34375
6038,46.34375,-119.28125
6039,46.34375,-119.21875
6040,46.34375,-119.15625
6041,46.34375,-119.09375
6042,46.34375,-119.03125
6043,46.34375,-118.96875
6044,46.34375,-118.90625
6045,46.34375,-118.84375
6046,46.34375,-118.78125
6047,46.34375,-118.71875
6048,46.34375,-118.65625
6049,46.34375,-118.59375
6050,46.34375,-118.53125
6051,46.34375,-118.46875
6052,46.34375,-118.40625
6053,46.34375,-118.34375
6054,46.34375,-118.28125
6055,46.34375,-118.21875
6056,46.34375,-118.15625
6057,46.34375,-118.09375
6058,46.34375,-118.03125
6059,46.34375,-117.96875
6060,46.34375,-117.90625
6061,46.34375,-117.84375
6062,46.34375,-117.78125
6063,46.34375,-117.71875
6064,46.34375,-117.65625
6065,46.34375,-117.59375
6066,46.34375,-117.53125
6067,46.34375,-117.46875
6068,46.34375,-117.40625
6069,46.34375,-117.34375
6070,46.34375,-117.28125
6071,46.34375,-117.21875
6072,46.34375,-117.15625
6073,46.34375,-117.09375
6074,46.34375,-117.03125
6075,46.34375,-116.96875
6076,46.34375,-116.90625
6077,46.34375,-116.84375
6078,46.34375,-116.78125
6079,46.34375,-116.71875
6080,46.34375,-116.65625
6081,46.34375,-116.59375
6082,46.34375,-116.53125
6083,46.34375,-116.46875
6084,46.34375,-116.40625
6085,46.34375,-116.34375
6086,46.34375,-116.28125
6087,46.34375,-116.21875
6088,46.34375,-116.15625
6089,46.34375,-114.21875
6090,46.34375,-114.15625
6091,46.34375,-114.09375
6092,46.34375,-114.03125
6093,46.34375,-113.34375
6094,46.34375,-113.28125
6095,46.34375,-112.84375
6096,46.34375,-112.78125
6097,46.34375,-112.71875
6098,46.34375,-112.65625
6099,46.40625,-120.90625
6100,46.40625,-120.84375
6101,46.40625,-120.78125
6102,46.40625,-120.71875
6103,46.40625,-120.65625
6104,46.40625,-120.59375
6105,46.40625,-120.53125
6106,46.40625,-120.46875
6107,46.40625,-120.40625
6108,46.40625,-120.34375
6109,46.40625,-120.28125
6110,46.40625,-120.21875
6111,46.40625,-120.15625
6112,46.40625,-120.09375
6113,46.40625,-120.03125
6114,46.40625,-119.96875
6115,46.40625,-119.90625
6116,46.40625,-119.84375
6117,46.40625,-119.78125
6118,46.40625,-119.71875
6119,46.40625,-119.65625
6120,46.40625,-119.59375
6121,46.40625,-119.53125
6122,46.40625,-119.46875
6123,46.40625,-119.40625
6124,46.40625,-119.34375
6125,46.40625,-119.28125
6126,46.40625,-119.21875
6127,46.40625,-119.15625
6128,46.40625,-119.09375
6129,46.40625,-119.03125
6130,46.40625,-118.96875
6131,46.40625,-118.90625
6132,46.40625,-118.84375
6133,46.40625,-118.78125
6134,46.40625,-118.71875
6135,46.40625,-118.65625
6136,46.40625,-118.59375
6137,46.40625,-118.53125
6138,46.40625,-118.46875
6139,46.40625,-118.40625
6140,46.40625,-118.34375
6141,46.40625,-118.28125
6142,46.40625,-118.21875
6143,46.40625,-118.15625
6144,46.40625,-118.09375
6145,46.40625,-118.03125
6146,46.40625,-117.96875
6147,46.40625,-117.90625
6148,46.40625,-117.84375
6149,46.40625,-117.78125
6150,46.40625,-117.71875
6151,46.40625,-117.65625
6152,46.40625,-117.59375
6153,46.40625,-117.53125
6154,46.40625,-117.46875
6155,46.40625,-117.40625
6156,46.40625,-117.34375
6157,46.40625,-117.28125
6158,46.40625,-117.21875
6159,46.40625,-117.15625
6160,46.40625,-117.09375
6161,46.40625,-117.03125
6162,46.40625,-116.96875
6163,46.40625,-116.90625
6164,46.40625,-116.84375
6165,46.40625,-116.78125
6166,46.40625,-116.71875
6167,46.40625,-116.65625
6168,46.40625,-116.59375
6169,46.40625,-116.53125
6170,46.40625,-116.46875
6171,46.40625,-116.40625
6172,46.40625,-116.34375
6173,46.40625,-116.28125
6174,46.40625,-116.21875
6175,46.40625,-116.15625
6176,46.40625,-114.21875
6177,46.40625,-114.15625
6178,46.40625,-114.09375
6179,46.40625,-114.03125
6180,46.40625,-113.34375
6181,46.40625,-113.28125
6182,46.40625,-112.84375
6183,46.40625,-112.78125
6184,46.40625,-112.71875
6185,46.40625,-112.65625
6186,46.46875,-120.90625
6187,46.46875,-120.84375
6188,46.46875,-120.78125
6189,46.46875,-120.71875
6190,46.46875,-120.65625
6191,46.46875,-120.59375
6192,46.46875,-120.53125
6193,46.46875,-120.46875
6194,46.46875,-120.40625
6195,46.46875,-120.34375
6196,46.46875,-120.28125
6197,46.46875,-120.21875
6198,46.46875,-120.15625
6199,46.46875,-120.09375
6200,46.46875,-120.03125
6201,46.46875,-119.96875
6202,46.46875,-119.90625
6203,46.46875,-119.84375
6204,46.46875,-119.78125
6205,46.46875,-119.71875
6206,46.46875,-119.65625
6207,46.46875,-119.59375
6208,46.46875,-119.53125
6209,46.46875,-119.46875
6210,46.46875,-119.40625
6211,46.46875,-119.34375
6212,46.46875,-119.28125
6213,46.46875,-119.21875
6214,46.46875,-119.15625
6215,46.46875,-119.09375
6216,46.46875,-119.03125
6217,46.46875,-118.96875
6218,46.46875,-118.90625
6219,46.46875,-118.84375
6220,46.46875,-118.78125
6221,46.46875,-118.71875
6222,46.46875,-118.65625
6223,46.46875,-118.59375
6224,46.46875,-118.53125
6225,46.46875,-118.46875
6226,46.46875,-118.40625
6227,46.46875,-118.34375
6228,46.46875,-118.28125
6229,46.46875,-118.21875
6230,46.46875,-118.15625
6231,46.46875,-118.09375
6232,46.46875,-118.03125
6233,46.46875,-117.96875
6234,46.46875,-117.90625
6235,46.46875,-117.84375
6236,46.46875,-117.78125
6237,46.46875,-117.71875
6238,46.46875,-117.65625
6239,46.46875,-117.59375
6240,46.46875,-117.53125
6241,46.46875,-117.46875
6242,46.46875,-117.40625
6243,46.46875,-117.34375
6244,46.46875,-117.28125
6245,46.46875,-117.21875
6246,46.46875,-117.15625
6247,46.46875,-117.09375
6248,46.46875,-117.03125
6249,46.46875,-116.96875
6250,46.46875,-116.90625
6251,46.46875,-116.84375
6252,46.46875,-116.78125
6253,46.46875,-116.71875
6254,46.46875,-116.65625
6255,46.46875,-116.59375
6256,46.46875,-116.53125
6257,46.46875,-116.46875
6258,46.46875,-116.40625
6259,46.46875,-116.21875
6260,46.46875,-114.15625
6261,46.46875,-114.09375
6262,46.46875,-114.03125
6263,46.46875,-113.96875
6264,46.46875,-112.84375
6265,46.46875,-112.78125
6266,46.46875,-112.71875
6267,46.46875,-112.65625
6268,46.53125,-120.84375
6269,46.53125,-120.78125
6270,46.53125,-120.71875
6271,46.53125,-120.65625
6272,46.53125,-120.59375
6273,46.53125,-120.53125
6274,46.53125,-120.46875
6275,46.53125,-120.40625
6276,46.53125,-120.34375
6277,46.53125,-120.28125
6278,46.53125,-120.21875
6279,46.53125,-120.15625
6280,46.53125,-120.09375
6281,46.53125,-120.03125
6282,46.53125,-119.96875
6283,46.53125,-119.90625
6284,46.53125,-119.84375
6285,46.53125,-119.78125
6286,46.53125,-119.71875
6287,46.53125,-119.65625
6288,46.53125,-119.59375
6289,46.53125,-119.53125
6290,46.53125,-119.46875
6291,46.53125,-119.40625
6292,46.53125,-119.34375
6293,46.53125,-119.28125
6294,46.53125,-119.21875
6295,46.53125,-119.15625
6296,46.53125,-119.09375
6297,46.53125,-119.03125
6298,46.53125,-118.96875
6299,46.53125,-118.90625
6300,46.53125,-118.84375
6301,46.53125,-118.78125
6302,46.53125,-118.71875
6303,46.53125,-118.65625
6304,46.53125,-118.59375
6305,46.53125,-118.53125
6306,46.53125,-118.46875
6307,46.53125,-118.40625
6308,46.53125,-118.34375
6309,46.53125,-118.28125
6310,46.53125,-118.21875
6311,46.53125,-118.15625
6312,46.53125,-118.09375
6313,46.53125,-118.03125
6314,46.53125,-117.96875
6315,46.53125,-117.90625
6316,46.53125,-117.84375
6317,46.53125,-117.78125
6318,46.53125,-117.71875
6319,46.53125,-117.65625
6320,46.53125,-117.59375
6321,46.53125,-117.53125
6322,46.53125,-117.46875
6323,46.53125,-117.40625
6324,46.53125,-117.34375
6325,46.53125,-117.28125
6326,46.53125,-117.21875
6327,46.53125,-117.15625
6328,46.53125,-117.09375
6329,46.53125,-117.03125
6330,46.53125,-116.96875
6331,46.53125,-116.90625
6332,46.53125,-116.84375
6333,46.53125,-116.78125
6334,46.53125,-116.71875
6335,46.53125,-116.65625
6336,46.53125,-116.59375
6337,46.53125,-116.53125
6338,46.53125,-116.46875
6339,46.53125,-116.40625
6340,46.53125,-116.28125
6341,46.53125,-114.09375
6342,46.53125,-114.03125
6343,46.53125,-113.96875
6344,46.53125,-113.28125
6345,46.53125,-113.21875
6346,46.53125,-113.15625
6347,46.53125,-112.96875
6348,46.53125,-112.90625
6349,46.53125,-112.84375
6350,46.53125,-112.78125
6351,46.53125,-112.71875
6352,46.53125,-112.65625
6353,46.59375,-120.84375
6354,46.59375,-120.78125
6355,46.59375,-120.71875
6356,46.59375,-120.65625
6357,46.59375,-120.59375
6358,46.59375,-120.53125
6359,46.59375,-120.46875
6360,46.59375,-120.40625
6361,46.59375,-120.34375
6362,46.59375,-120.28125
6363,46.59375,-120.21875
6364,46.59375,-120.15625
6365,46.59375,-120.09375
6366,46.59375,-120.03125
6367,46.59375,-119.96875
6368,46.59375,-119.90625
6369,46.59375,-119.84375
6370,46.59375,-119.78125
6371,46.59375,-119.71875
6372,46.59375,-119.65625
6373,46.59375,-119.59375
6374,46.59375,-119.53125
6375,46.59375,-119.46875
6376,46.59375,-119.40625
6377,46.59375,-119.34375
6378,46.59375,-119.28125
6379,46.59375,-119.21875
6380,46.59375,-119.15625
6381,46.59375,-119.09375
6382,46.59375,-119.03125
6383,46.59375,-118.96875
6384,46.59375,-118.90625
6385,46.59375,-118.84375
6386,46.59375,-118.78125
6387,46.59375,-118.71875
6388,46.59375,-118.65625
6389,46.59375,-118.59375
6390,46.59375,-118.53125
6391,46.59375,-118.46875
6392,46.59375,-118.40625
6393,46.59375,-118.34375
6394,46.59375,-118.28125
6395,46.59375,-118.21875
6396,46.59375,-118.15625
6397,46.59375,-118.09375
6398,46.59375,-118.03125
6399,46.59375,-117.96875
6400,46.59375,-117.90625
6401,46.59375,-117.84375
6402,46.59375,-117.78125
6403,46.59375,-117.71875
6404,46.59375,-117.65625
6405,46.59375,-117.59375
6406,46.59375,-117.53125
6407,46.59375,-117.46875
6408,46.59375,-117.40625
6409,46.59375,-117.34375
6410,46.59375,-117.28125
6411,46.59375,-117.21875
6412,46.59375,-117.15625
6413,46.59375,-117.09375
6414,46.59375,-117.03125
6415,46.59375,-116.96875
6416,46.59375,-116.90625
6417,46.59375,-116.84375
6418,46.59375,-116.78125
6419,46.59375,-116.71875
6420,46.59375,-116.65625
6421,46.59375,-116.59375
6422,46.59375,-116.53125
6423,46.59375,-116.28125
6424,46.59375,-114.09375
6425,46.59375,-114.03125
6426,46.59375,-113.96875
6427,46.59375,-113.28125
6428,46.59375,-113.21875
6429,46.59375,-113.15625
6430,46.59375,-113.09375
6431,46.59375,-113.03125
6432,46.59375,-112.96875
6433,46.59375,-112.90625
6434,46.59375,-112.84375
6435,46.59375,-112.65625
6436,46.59375,-112.59375
6437,46.59375,-112.53125
6438,46.59375,-112.46875
6439,46.65625,-120.84375
6440,46.65625,-120.78125
6441,46.65625,-120.71875
6442,46.65625,-120.65625
6443,46.65625,-120.59375
6444,46.65625,-120.53125
6445,46.65625,-120.46875
6446,46.65625,-120.40625
6447,46.65625,-120.34375
6448,46.65625,-120.28125
6449,46.65625,-120.21875
6450,46.65625,-120.15625
6451,46.65625,-120.09375
6452,46.65625,-120.03125
6453,46.65625,-119.96875
6454,46.65625,-119.90625
6455,46.65625,-119.84375
6456,46.65625,-119.78125
6457,46.65625,-119.71875
6458,46.65625,-119.65625
6459,46.65625,-119.59375
6460,46.65625,-119.53125
6461,46.65625,-119.46875
6462,46.65625,-119.40625
6463,46.65625,-119.34375
6464,46.65625,-119.28125
6465,46.65625,-119.21875
6466,46.65625,-119.15625
6467,46.65625,-119.09375
6468,46.65625,-119.03125
6469,46.65625,-118.96875
6470,46.65625,-118.90625
6471,46.65625,-118.84375
6472,46.65625,-118.78125
6473,46.65625,-118.71875
6474,46.65625,-118.65625
6475,46.65625,-118.59375
6476,46.65625,-118.53125
6477,46.65625,-118.46875
6478,46.65625,-118.40625
6479,46.65625,-118.34375
6480,46.65625,-118.28125
6481,46.65625,-118.21875
6482,46.65625,-118.15625
6483,46.65625,-118.09375
6484,46.65625,-118.03125
6485,46.65625,-117.96875
6486,46.65625,-117.90625
6487,46.65625,-117.84375
6488,46.65625,-117.78125
6489,46.65625,-117.71875
6490,46.65625,-117.65625
6491,46.65625,-117.59375
6492,46.65625,-117.53125
6493,46.65625,-117.46875
6494,46.65625,-117.40625
6495,46.65625,-117.34375
6496,46.65625,-117.28125
6497,46.65625,-117.21875
6498,46.65625,-117.15625
6499,46.65625,-117.09375
6500,46.65625,-117.03125
6501,46.65625,-116.96875
6502,46.65625,-116.90625
6503,46.65625,-116.84375
6504,46.65625,-116.78125
6505,46.65625,-116.71875
6506,46.65625,-116.65625
6507,46.65625,-116.59375
6508,46.65625,-116.53125
6509,46.65625,-114.09375
6510,46.65625,-114.03125
6511,46.65625,-113.96875
6512,46.65625,-113.28125
6513,46.65625,-113.21875
6514,46.65625,-113.15625
6515,46.65625,-113.09375
6516,46.65625,-112.65625
6517,46.65625,-112.59375
6518,46.71875,-120.84375
6519,46.71875,-120.78125
6520,46.71875,-120.71875
6521,46.71875,-120.65625
6522,46.71875,-120.59375
6523,46.71875,-120.53125
6524,46.71875,-120.46875
6525,46.71875,-120.40625
6526,46.71875,-120.34375
6527,46.71875,-120.28125
6528,46.71875,-120.21875
6529,46.71875,-120.15625
6530,46.71875,-120.09375
6531,46.71875,-120.03125
6532,46.71875,-119.96875
6533,46.71875,-119.90625
6534,46.71875,-119.84375
6535,46.71875,-119.78125
6536,46.71875,-119.71875
6537,46.71875,-119.65625
6538,46.71875,-119.59375
6539,46.71875,-119.53125
6540,46.71875,-119.46875
6541,46.71875,-119.40625
6542,46.71875,-119.34375
6543,46.71875,-119.28125
6544,46.71875,-119.21875
6545,46.71875,-119.15625
6546,46.71875,-119.09375
6547,46.71875,-119.03125
6548,46.71875,-118.96875
6549,46.71875,-118.90625
6550,46.71875,-118.84375
6551,46.71875,-118.78125
6552,46.71875,-118.71875
6553,46.71875,-118.65625
6554,46.71875,-118.59375
6555,46.71875,-118.53125
6556,46.71875,-118.46875
6557,46.71875,-118.40625
6558,46.71875,-118.34375
6559,46.71875,-118.28125
6560,46.71875,-118.21875
6561,46.71875,-118.15625
6562,46.71875,-118.09375
6563,46.71875,-118.03125
6564,46.71875,-117.96875
6565,46.71875,-117.90625
6566,46.71875,-117.84375
6567,46.71875,-117.78125
6568,46.71875,-117.71875
6569,46.71875,-117.65625
6570,46.71875,-117.59375
6571,46.71875,-117.53125
6572,46.71875,-117.46875
6573,46.71875,-117.40625
6574,46.71875,-117.34375
6575,46.71875,-117.28125
6576,46.71875,-117.21875
6577,46.71875,-117.15625
6578,46.71875,-117.09375
6579,46.71875,-117.03125
6580,46.71875,-116.96875
6581,46.71875,-116.90625
6582,46.71875,-116.84375
6583,46.71875,-116.78125
6584,46.71875,-116.71875
6585,46.71875,-116.65625
6586,46.71875,-116.59375
6587,46.71875,-114.09375
6588,46.71875,-114.03125
6589,46.71875,-113.34375
6590,46.71875,-112.65625
6591,46.78125,-120.65625
6592,46.78125,-120.59375
6593,46.78125,-120.53125
6594,46.78125,-120.46875
6595,46.78125,-120.40625
6596,46.78125,-120.34375
6597,46.78125,-120.28125
6598,46.78125,-120.21875
6599,46.78125,-120.15625
6600,46.78125,-120.09375
6601,46.78125,-120.03125
6602,46.78125,-119.96875
6603,46.78125,-119.90625
6604,46.78125,-119.84375
6605,46.78125,-119.78125
6606,46.78125,-119.71875
6607,46.78125,-119.65625
6608,46.78125,-119.59375
6609,46.78125,-119.53125
6610,46.78125,-119.46875
6611,46.78125,-119.40625
6612,46.78125,-119.34375
6613,46.78125,-119.28125
6614,46.78125,-119.21875
6615,46.78125,-119.15625
6616,46.78125,-119.09375
6617,46.78125,-119.03125
6618,46.78125,-118.96875
6619,46.78125,-118.90625
6620,46.78125,-118.84375
6621,46.78125,-118.78125
6622,46.78125,-118.71875
6623,46.78125,-118.65625
6624,46.78125,-118.59375
6625,46.78125,-118.53125
6626,46.78125,-118.46875
6627,46.78125,-118.40625
6628,46.78125,-118.34375
6629,46.78125,-118.28125
6630,46.78125,-118.21875
6631,46.78125,-118.15625
6632,46.78125,-118.09375
6633,46.78125,-118.03125
6634,46.78125,-117.96875
6635,46.78125,-117.90625
6636,46.78125,-117.84375
6637,46.78125,-117.78125
6638,46.78125,-117.71875
6639,46.78125,-117.65625
6640,46.78125,-117.59375
6641,46.78125,-117.53125
6642,46.78125,-117.46875
6643,46.78125,-117.40625
6644,46.78125,-117.34375
6645,46.78125,-117.28125
6646,46.78125,-117.21875
6647,46.78125,-117.15625
6648,46.78125,-117.09375
6649,46.78125,-117.03125
6650,46.78125,-116.96875
6651,46.78125,-116.78125
6652,46.78125,-116.71875
6653,46.78125,-116.65625
6654,46.78125,-116.59375
6655,46.78125,-114.09375
6656,46.78125,-114.03125
6657,46.78125,-112.71875
6658,46.84375,-120.71875
6659,46.84375,-120.46875
6660,46.84375,-120.40625
6661,46.84375,-120.34375
6662,46.84375,-120.28125
6663,46.84375,-120.21875
6664,46.84375,-120.15625
6665,46.84375,-120.09375
6666,46.84375,-120.03125
6667,46.84375,-119.96875
6668,46.84375,-119.90625
6669,46.84375,-119.84375
6670,46.84375,-119.78125
6671,46.84375,-119.71875
6672,46.84375,-119.65625
6673,46.84375,-119.59375
6674,46.84375,-119.53125
6675,46.84375,-119.46875
6676,46.84375,-119.40625
6677,46.84375,-119.34375
6678,46.84375,-119.28125
6679,46.84375,-119.21875
6680,46.84375,-119.15625
6681,46.84375,-119.09375
6682,46.84375,-119.03125
6683,46.84375,-118.96875
6684,46.84375,-118.90625
6685,46.84375,-118.84375
6686,46.84375,-118.78125
6687,46.84375,-118.71875
6688,46.84375,-118.65625
6689,46.84375,-118.59375
6690,46.84375,-118.53125
6691,46.84375,-118.46875
6692,46.84375,-118.40625
6693,46.84375,-118.34375
6694,46.84375,-118.28125
6695,46.84375,-118.21875
6696,46.84375,-118.15625
6697,46.84375,-118.09375
6698,46.84375,-118.03125
6699,46.84375,-117.96875
6700,46.84375,-117.90625
6701,46.84375,-117.84375
6702,46.84375,-117.78125
6703,46.84375,-117.71875
6704,46.84375,-117.65625
6705,46.84375,-117.59375
6706,46.84375,-117.53125
6707,46.84375,-117.46875
6708,46.84375,-117.40625
6709,46.84375,-117.34375
6710,46.84375,-117.28125
6711,46.84375,-117.21875
6712,46.84375,-117.15625
6713,46.84375,-117.09375
6714,46.84375,-117.03125
6715,46.84375,-115.90625
6716,46.84375,-114.09375
6717,46.84375,-114.03125
6718,46.84375,-112.90625
6719,46.90625,-120.59375
6720,46.90625,-120.53125
6721,46.90625,-120.46875
6722,46.90625,-120.40625
6723,46.90625,-120.34375
6724,46.90625,-120.28125
6725,46.90625,-120.21875
6726,46.90625,-120.15625
6727,46.90625,-120.09375
6728,46.90625,-120.03125
6729,46.90625,-119.96875
6730,46.90625,-119.90625
6731,46.90625,-119.84375
6732,46.90625,-119.78125
6733,46.90625,-119.71875
6734,46.90625,-119.65625
6735,46.90625,-119.59375
6736,46.90625,-119.53125
6737,46.90625,-119.46875
6738,46.90625,-119.40625
6739,46.90625,-119.34375
6740,46.90625,-119.28125
6741,46.90625,-119.21875
6742,46.90625,-119.15625
6743,46.90625,-119.09375
6744,46.90625,-119.03125
6745,46.90625,-118.96875
6746,46.90625,-118.90625
6747,46.90625,-118.84375
6748,46.90625,-118.78125
6749,46.90625,-118.71875
6750,46.90625,-118.65625
6751,46.90625,-118.59375
6752,46.90625,-118.53125
6753,46.90625,-118.46875
6754,46.90625,-118.40625
6755,46.90625,-118.34375
6756,46.90625,-118.28125
6757,46.90625,-118.21875
6758,46.90625,-118.15625
6759,46.90625,-118.09375
6760,46.90625,-118.03125
6761,46.90625,-117.96875
6762,46.90625,-117.90625
6763,46.90625,-117.84375
6764,46.90625,-117.78125
6765,46.90625,-117.71875
6766,46.90625,-117.65625
6767,46.90625,-117.59375
6768,46.90625,-117.53125
6769,46.90625,-117.46875
6770,46.90625,-117.40625
6771,46.90625,-117.34375
6772,46.90625,-117.28125
6773,46.90625,-117.21875
6774,46.90625,-117.15625
6775,46.90625,-117.09375
6776,46.90625,-117.03125
6777,46.90625,-116.96875
6778,46.90625,-116.90625
6779,46.90625,-116.84375
6780,46.90625,-116.71875
6781,46.90625,-114.15625
6782,46.90625,-114.09375
6783,46.90625,-114.03125
6784,46.90625,-113.96875
6785,46.90625,-113.03125
6786,46.90625,-112.96875
6787,46.96875,-120.65625
6788,46.96875,-120.59375
6789,46.96875,-120.53125
6790,46.96875,-120.46875
6791,46.96875,-120.40625
6792,46.96875,-120.34375
6793,46.96875,-120.28125
6794,46.96875,-120.21875
6795,46.96875,-120.15625
6796,46.96875,-120.09375
6797,46.96875,-120.03125
6798,46.96875,-119.96875
6799,46.96875,-119.90625
6800,46.96875,-119.84375
6801,46.96875,-119.78125
6802,46.96875,-119.71875
6803,46.96875,-119.65625
6804,46.96875,-119.59375
6805,46.96875,-119.53125
6806,46.96875,-119.46875
6807,46.96875,-119.40625
6808,46.96875,-119.34375
6809,46.96875,-119.28125
6810,46.96875,-119.21875
6811,46.96875,-119.15625
6812,46.96875,-119.09375
6813,46.96875,-119.03125
6814,46.96875,-118.96875
6815,46.96875,-118.90625
6816,46.96875,-118.84375
6817,46.96875,-118.78125
6818,46.96875,-118.71875
6819,46.96875,-118.65625
6820,46.96875,-118.59375
6821,46.96875,-118.53125
6822,46.96875,-118.46875
6823,46.96875,-118.40625
6824,46.96875,-118.34375
6825,46.96875,-118.28125
6826,46.96875,-118.21875
6827,46.96875,-118.15625
6828,46.96875,-118.09375
6829,46.96875,-118.03125
6830,46.96875,-117.96875
6831,46.96875,-117.90625
6832,46.96875,-117.84375
6833,46.96875,-117.78125
6834,46.96875,-117.71875
6835,46.96875,-117.65625
6836,46.96875,-117.59375
6837,46.96875,-117.53125
6838,46.96875,-117.46875
6839,46.96875,-117.40625
6840,46.96875,-117.34375
6841,46.96875,-117.28125
6842,46.96875,-117.21875
6843,46.96875,-117.15625
6844,46.96875,-117.09375
6845,46.96875,-117.03125
6846,46.96875,-116.96875
6847,46.96875,-116.90625
6848,46.96875,-116.84375
6849,46.96875,-116.71875
6850,46.96875,-114.21875
6851,46.96875,-114.15625
6852,46.96875,-114.09375
6853,46.96875,-113.09375
6854,46.96875,-113.03125
6855,47.03125,-120.65625
6856,47.03125,-120.59375
6857,47.03125,-120.53125
6858,47.03125,-120.46875
6859,47.03125,-120.40625
6860,47.03125,-120.34375
6861,47.03125,-120.28125
6862,47.03125,-120.15625
6863,47.03125,-120.09375
6864,47.03125,-120.03125
6865,47.03125,-119.96875
6866,47.03125,-119.90625
6867,47.03125,-119.84375
6868,47.03125,-119.78125
6869,47.03125,-119.71875
6870,47.03125,-119.65625
6871,47.03125,-119.59375
6872,47.03125,-119.53125
6873,47.03125,-119.46875
6874,47.03125,-119.40625
6875,47.03125,-119.34375
6876,47.03125,-119.28125
6877,47.03125,-119.21875
6878,47.03125,-119.15625
6879,47.03125,-119.09375
6880,47.03125,-119.03125
6881,47.03125,-118.96875
6882,47.03125,-118.90625
6883,47.03125,-118.84375
6884,47.03125,-118.78125
6885,47.03125,-118.71875
6886,47.03125,-118.65625
6887,47.03125,-118.59375
6888,47.03125,-118.53125
6889,47.03125,-118.46875
6890,47.03125,-118.40625
6891,47.03125,-118.34375
6892,47.03125,-118.28125
6893,47.03125,-118.21875
6894,47.03125,-118.15625
6895,47.03125,-118.09375
6896,47.03125,-118.03125
6897,47.03125,-117.96875
6898,47.03125,-117.90625
6899,47.03125,-117.84375
6900,47.03125,-117.78125
6901,47.03125,-117.71875
6902,47.03125,-117.65625
6903,47.03125,-117.59375
6904,47.03125,-117.53125
6905,47.03125,-117.46875
6906,47.03125,-117.40625
6907,47.03125,-117.34375
6908,47.03125,-117.28125
6909,47.03125,-117.21875
6910,47.03125,-117.15625
6911,47.03125,-117.09375
6912,47.03125,-117.03125
6913,47.03125,-116.90625
6914,47.03125,-114.40625
6915,47.03125,-114.28125
6916,47.03125,-114.21875
6917,47.09375,-120.71875
6918,47.09375,-120.65625
6919,47.09375,-120.59375
6920,47.09375,-120.53125
6921,47.09375,-120.46875
6922,47.09375,-120.40625
6923,47.09375,-120.15625
6924,47.09375,-120.09375
6925,47.09375,-120.03125
6926,47.09375,-119.96875
6927,47.09375,-119.90625
6928,47.09375,-119.84375
6929,47.09375,-119.78125
6930,47.09375,-119.71875
6931,47.09375,-119.65625
6932,47.09375,-119.59375
6933,47.09375,-119.53125
6934,47.09375,-119.46875
6935,47.09375,-119.40625
6936,47.09375,-119.34375
6937,47.09375,-119.28125
6938,47.09375,-119.21875
6939,47.09375,-119.15625
6940,47.09375,-119.09375
6941,47.09375,-119.03125
6942,47.09375,-118.96875
6943,47.09375,-118.90625
6944,47.09375,-118.84375
6945,47.09375,-118.78125
6946,47.09375,-118.71875
6947,47.09375,-118.65625
6948,47.09375,-118.59375
6949,47.09375,-118.53125
6950,47.09375,-118.46875
6951,47.09375,-118.40625
6952,47.09375,-118.34375
6953,47.09375,-118.28125
6954,47.09375,-118.21875
6955,47.09375,-118.15625
6956,47.09375,-118.09375
6957,47.09375,-118.03125
6958,47.09375,-117.96875
6959,47.09375,-117.90625
6960,47.09375,-117.84375
6961,47.09375,-117.78125
6962,47.09375,-117.71875
6963,47.09375,-117.65625
6964,47.09375,-117.59375
6965,47.09375,-117.53125
6966,47.09375,-117.46875
6967,47.09375,-117.40625
6968,47.09375,-117.34375
6969,47.09375,-117.28125
6970,47.09375,-117.21875
6971,47.09375,-117.15625
6972,47.09375,-117.09375
6973,47.09375,-117.03125
6974,47.09375,-116.84375
6975,47.09375,-114.78125
6976,47.09375,-114.46875
6977,47.15625,-120.15625
6978,47.15625,-120.09375
6979,47.15625,-120.03125
6980,47.15625,-119.96875
6981,47.15625,-119.90625
6982,47.15625,-119.84375
6983,47.15625,-119.78125
6984,47.15625,-119.71875
6985,47.15625,-119.65625
6986,47.15625,-119.59375
6987,47.15625,-119.53125
6988,47.15625,-119.46875
6989,47.15625,-119.40625
6990,47.15625,-119.34375
6991,47.15625,-119.28125
6992,47.15625,-119.21875
6993,47.15625,-119.15625
6994,47.15625,-119.09375
6995,47.15625,-119.03125
6996,47.15625,-118.96875
6997,47.15625,-118.90625
6998,47.15625,-118.84375
6999,47.15625,-118.78125
7000,47.15625,-118.71875
7001,47.15625,-118.65625
7002,47.15625,-118.59375
7003,47.15625,-118.53125
7004,47.15625,-118.46875
