,lat_coastalsouth,lon_coastalsouth
2971,38.78125,-122.40625
2972,38.78125,-122.34375
2973,38.78125,-122.28125
2974,38.78125,-122.21875
2975,38.78125,-122.15625
2976,38.78125,-122.09375
2977,38.78125,-122.03125
2978,38.78125,-121.96875
2979,38.78125,-121.90625
2980,38.78125,-121.84375
2981,38.78125,-121.78125
2982,38.78125,-121.71875
2983,38.78125,-121.65625
2984,38.78125,-121.59375
2985,38.78125,-121.53125
2986,38.78125,-121.46875
2987,38.78125,-121.40625
2988,38.78125,-121.34375
2989,38.78125,-121.28125
2990,38.78125,-121.21875
2991,38.78125,-121.15625
2992,38.78125,-121.09375
2993,38.78125,-121.03125
2994,38.78125,-120.96875
2995,38.78125,-120.90625
2996,38.78125,-120.84375
2997,38.78125,-120.78125
2998,38.78125,-120.71875
2999,38.78125,-120.65625
3000,38.78125,-120.59375
3001,38.78125,-120.53125
3002,38.78125,-120.46875
3003,38.78125,-120.40625
3004,38.78125,-119.78125
3005,38.78125,-119.71875
3006,38.78125,-119.59375
3007,38.84375,-123.59375
3008,38.84375,-123.53125
3009,38.84375,-123.46875
3010,38.84375,-123.40625
3011,38.84375,-123.34375
3012,38.84375,-123.28125
3013,38.84375,-123.21875
3014,38.84375,-123.15625
3015,38.84375,-123.09375
3016,38.84375,-123.03125
3017,38.84375,-122.96875
3018,38.84375,-122.90625
3019,38.84375,-122.84375
3020,38.84375,-122.78125
3021,38.84375,-122.71875
3022,38.84375,-122.65625
3023,38.84375,-122.59375
3024,38.84375,-122.53125
3025,38.84375,-122.46875
3026,38.84375,-122.40625
3027,38.84375,-122.34375
3028,38.84375,-122.28125
3029,38.84375,-122.21875
3030,38.84375,-122.15625
3031,38.84375,-122.09375
3032,38.84375,-122.03125
3033,38.84375,-121.96875
3034,38.84375,-121.90625
3035,38.84375,-121.84375
3036,38.84375,-121.78125
3037,38.84375,-121.71875
3038,38.84375,-121.65625
3039,38.84375,-121.59375
3040,38.84375,-121.53125
3041,38.84375,-121.46875
3042,38.84375,-121.40625
3043,38.84375,-121.34375
3044,38.84375,-121.28125
3045,38.84375,-121.21875
3046,38.84375,-121.15625
3047,38.84375,-121.09375
3048,38.84375,-121.03125
3049,38.84375,-120.96875
3050,38.84375,-120.90625
3051,38.84375,-120.84375
3052,38.84375,-120.78125
3053,38.84375,-120.71875
3054,38.84375,-120.65625
3055,38.84375,-120.59375
3056,38.84375,-120.53125
3057,38.84375,-119.78125
3058,38.84375,-119.71875
3059,38.84375,-119.65625
3060,38.90625,-123.71875
3061,38.90625,-123.65625
3062,38.90625,-123.59375
3063,38.90625,-123.53125
3064,38.90625,-123.46875
3065,38.90625,-123.40625
3066,38.90625,-123.34375
3067,38.90625,-123.28125
3068,38.90625,-123.21875
3069,38.90625,-123.15625
3070,38.90625,-123.09375
3071,38.90625,-123.03125
3072,38.90625,-122.96875
3073,38.90625,-122.90625
3074,38.90625,-122.84375
3075,38.90625,-122.78125
3076,38.90625,-122.71875
3077,38.90625,-122.65625
3078,38.90625,-122.59375
3079,38.90625,-122.53125
3080,38.90625,-122.46875
3081,38.90625,-122.40625
3082,38.90625,-122.34375
3083,38.90625,-122.28125
3084,38.90625,-122.21875
3085,38.90625,-122.15625
3086,38.90625,-122.09375
3087,38.90625,-122.03125
3088,38.90625,-121.96875
3089,38.90625,-121.90625
3090,38.90625,-121.84375
3091,38.90625,-121.78125
3092,38.90625,-121.71875
3093,38.90625,-121.65625
3094,38.90625,-121.59375
3095,38.90625,-121.53125
3096,38.90625,-121.46875
3097,38.90625,-121.40625
3098,38.90625,-121.34375
3099,38.90625,-121.28125
3100,38.90625,-121.21875
3101,38.90625,-121.15625
3102,38.90625,-121.09375
3103,38.90625,-121.03125
3104,38.90625,-120.96875
3105,38.90625,-120.90625
3106,38.90625,-120.84375
3107,38.90625,-120.78125
3108,38.90625,-120.71875
3109,38.90625,-120.65625
3110,38.90625,-120.59375
3111,38.90625,-119.78125
3112,38.90625,-119.71875
3113,38.90625,-119.65625
3114,38.90625,-119.59375
3115,38.96875,-123.71875
3116,38.96875,-123.65625
3117,38.96875,-123.59375
3118,38.96875,-123.53125
3119,38.96875,-123.46875
3120,38.96875,-123.40625
3121,38.96875,-123.34375
3122,38.96875,-123.28125
3123,38.96875,-123.21875
3124,38.96875,-123.15625
3125,38.96875,-123.09375
3126,38.96875,-123.03125
3127,38.96875,-122.96875
3128,38.96875,-122.90625
3129,38.96875,-122.84375
3130,38.96875,-122.78125
3131,38.96875,-122.71875
3132,38.96875,-122.65625
3133,38.96875,-122.59375
3134,38.96875,-122.53125
3135,38.96875,-122.46875
3136,38.96875,-122.40625
3137,38.96875,-122.34375
3138,38.96875,-122.28125
3139,38.96875,-122.21875
3140,38.96875,-122.15625
3141,38.96875,-122.09375
3142,38.96875,-122.03125
3143,38.96875,-121.96875
3144,38.96875,-121.90625
3145,38.96875,-121.84375
3146,38.96875,-121.78125
3147,38.96875,-121.71875
3148,38.96875,-121.65625
3149,38.96875,-121.59375
3150,38.96875,-121.53125
3151,38.96875,-121.46875
3152,38.96875,-121.40625
3153,38.96875,-121.34375
3154,38.96875,-121.28125
3155,38.96875,-121.21875
3156,38.96875,-121.15625
3157,38.96875,-121.09375
3158,38.96875,-121.03125
3159,38.96875,-120.96875
3160,38.96875,-120.90625
3161,38.96875,-120.84375
3162,38.96875,-120.78125
3163,38.96875,-120.71875
3164,38.96875,-120.65625
3165,38.96875,-120.59375
3166,38.96875,-119.84375
3167,38.96875,-119.78125
3168,38.96875,-119.71875
3169,38.96875,-119.65625
3170,38.96875,-119.59375
3171,38.96875,-119.53125
3172,39.03125,-123.59375
3173,39.03125,-123.53125
3174,39.03125,-123.46875
3175,39.03125,-123.40625
3176,39.03125,-123.34375
3177,39.03125,-123.28125
3178,39.03125,-123.21875
3179,39.03125,-123.15625
3180,39.03125,-123.09375
3181,39.03125,-123.03125
3182,39.03125,-122.96875
3183,39.03125,-122.90625
3184,39.03125,-122.84375
3185,39.03125,-122.78125
3186,39.03125,-122.71875
3187,39.03125,-122.65625
3188,39.03125,-122.59375
3189,39.03125,-122.53125
3190,39.03125,-122.46875
3191,39.03125,-122.40625
3192,39.03125,-122.34375
3193,39.03125,-122.28125
3194,39.03125,-122.21875
3195,39.03125,-122.15625
3196,39.03125,-122.09375
3197,39.03125,-122.03125
3198,39.03125,-121.96875
3199,39.03125,-121.90625
3200,39.03125,-121.84375
3201,39.03125,-121.78125
3202,39.03125,-121.71875
3203,39.03125,-121.65625
3204,39.03125,-121.59375
3205,39.03125,-121.53125
3206,39.03125,-121.46875
3207,39.03125,-121.40625
3208,39.03125,-121.34375
3209,39.03125,-121.28125
3210,39.03125,-121.21875
3211,39.03125,-121.15625
3212,39.03125,-121.09375
3213,39.03125,-121.03125
3214,39.03125,-120.96875
3215,39.03125,-120.90625
3216,39.03125,-120.84375
3217,39.03125,-120.78125
3218,39.03125,-120.71875
3219,39.03125,-120.65625
3220,39.09375,-123.59375
3221,39.09375,-123.53125
3222,39.09375,-123.46875
3223,39.09375,-123.40625
3224,39.09375,-123.34375
3225,39.09375,-123.28125
3226,39.09375,-123.21875
3227,39.09375,-123.15625
3228,39.09375,-123.09375
3229,39.09375,-123.03125
3230,39.09375,-122.96875
3231,39.09375,-122.90625
3232,39.09375,-122.84375
3233,39.09375,-122.78125
3234,39.09375,-122.71875
3235,39.09375,-122.65625
3236,39.09375,-122.59375
3237,39.09375,-122.53125
3238,39.09375,-122.46875
3239,39.09375,-122.40625
3240,39.09375,-122.34375
3241,39.09375,-122.28125
3242,39.09375,-122.21875
3243,39.09375,-122.15625
3244,39.09375,-122.09375
3245,39.09375,-122.03125
3246,39.09375,-121.96875
3247,39.09375,-121.90625
3248,39.09375,-121.84375
3249,39.09375,-121.78125
3250,39.09375,-121.71875
3251,39.09375,-121.65625
3252,39.09375,-121.59375
3253,39.09375,-121.53125
3254,39.09375,-121.46875
3255,39.09375,-121.40625
3256,39.09375,-121.34375
3257,39.09375,-121.28125
3258,39.09375,-121.21875
3259,39.09375,-121.15625
3260,39.09375,-121.09375
3261,39.09375,-121.03125
3262,39.09375,-120.96875
3263,39.09375,-120.90625
3264,39.09375,-120.84375
3265,39.09375,-120.78125
3266,39.09375,-120.71875
3267,39.09375,-120.65625
3268,39.15625,-123.71875
3269,39.15625,-123.65625
3270,39.15625,-123.59375
3271,39.15625,-123.53125
3272,39.15625,-123.46875
3273,39.15625,-123.40625
3274,39.15625,-123.34375
3275,39.15625,-123.28125
3276,39.15625,-123.21875
3277,39.15625,-123.15625
3278,39.15625,-123.09375
3279,39.15625,-123.03125
3280,39.15625,-122.96875
3281,39.15625,-122.90625
3282,39.15625,-122.84375
3283,39.15625,-122.78125
3284,39.15625,-122.71875
3285,39.15625,-122.65625
3286,39.15625,-122.59375
3287,39.15625,-122.53125
3288,39.15625,-122.46875
3289,39.15625,-122.40625
3290,39.15625,-122.34375
3291,39.15625,-122.28125
3292,39.15625,-122.21875
3293,39.15625,-122.15625
3294,39.15625,-122.09375
3295,39.15625,-122.03125
3296,39.15625,-121.96875
3297,39.15625,-121.90625
3298,39.15625,-121.84375
3299,39.15625,-121.78125
3300,39.15625,-121.71875
3301,39.15625,-121.65625
3302,39.15625,-121.59375
3303,39.15625,-121.53125
3304,39.15625,-121.46875
3305,39.15625,-121.40625
3306,39.15625,-121.34375
3307,39.15625,-121.28125
3308,39.15625,-121.21875
3309,39.15625,-121.15625
3310,39.15625,-121.09375
3311,39.15625,-121.03125
3312,39.15625,-120.96875
3313,39.15625,-120.90625
3314,39.15625,-120.84375
3315,39.15625,-120.78125
3316,39.15625,-120.71875
3317,39.21875,-123.71875
3318,39.21875,-123.65625
3319,39.21875,-123.59375
3320,39.21875,-123.53125
3321,39.21875,-123.46875
3322,39.21875,-123.40625
3323,39.21875,-123.34375
3324,39.21875,-123.28125
3325,39.21875,-123.21875
3326,39.21875,-123.15625
3327,39.21875,-123.09375
3328,39.21875,-123.03125
3329,39.21875,-122.96875
3330,39.21875,-122.90625
3331,39.21875,-122.84375
3332,39.21875,-122.78125
3333,39.21875,-122.71875
3334,39.21875,-122.65625
3335,39.21875,-122.59375
3336,39.21875,-122.53125
3337,39.21875,-122.46875
3338,39.21875,-122.40625
3339,39.21875,-122.34375
3340,39.21875,-122.28125
3341,39.21875,-122.21875
3342,39.21875,-122.15625
3343,39.21875,-122.09375
3344,39.21875,-122.03125
3345,39.21875,-121.96875
3346,39.21875,-121.90625
3347,39.21875,-121.84375
3348,39.21875,-121.78125
3349,39.21875,-121.71875
3350,39.21875,-121.65625
3351,39.21875,-121.59375
3352,39.21875,-121.53125
3353,39.21875,-121.46875
3354,39.21875,-121.40625
3355,39.21875,-121.34375
3356,39.21875,-121.28125
3357,39.21875,-121.21875
3358,39.21875,-121.15625
3359,39.21875,-121.09375
3360,39.21875,-121.03125
3361,39.21875,-120.96875
3362,39.21875,-120.90625
3363,39.21875,-120.84375
3364,39.21875,-120.78125
3365,39.21875,-120.71875
3366,39.28125,-123.71875
3367,39.28125,-123.65625
3368,39.28125,-123.59375
3369,39.28125,-123.53125
3370,39.28125,-123.46875
3371,39.28125,-123.40625
3372,39.28125,-123.34375
3373,39.28125,-123.28125
3374,39.28125,-123.21875
3375,39.28125,-123.15625
3376,39.28125,-123.09375
3377,39.28125,-123.03125
3378,39.28125,-122.96875
3379,39.28125,-122.90625
3380,39.28125,-122.84375
3381,39.28125,-122.78125
3382,39.28125,-122.65625
3383,39.28125,-122.59375
3384,39.28125,-122.53125
3385,39.28125,-122.46875
3386,39.28125,-122.40625
3387,39.28125,-122.34375
3388,39.28125,-122.28125
3389,39.28125,-122.21875
3390,39.28125,-122.15625
3391,39.28125,-122.09375
3392,39.28125,-122.03125
3393,39.28125,-121.96875
3394,39.28125,-121.90625
3395,39.28125,-121.84375
3396,39.28125,-121.78125
3397,39.28125,-121.71875
3398,39.28125,-121.65625
3399,39.28125,-121.59375
3400,39.28125,-121.53125
3401,39.28125,-121.46875
3402,39.28125,-121.40625
3403,39.28125,-121.34375
3404,39.28125,-121.28125
3405,39.28125,-121.21875
3406,39.28125,-121.15625
3407,39.28125,-121.09375
3408,39.28125,-121.03125
3409,39.28125,-120.96875
3410,39.28125,-120.90625
3411,39.28125,-120.84375
3412,39.28125,-120.78125
3413,39.34375,-123.71875
3414,39.34375,-123.65625
3415,39.34375,-123.59375
3416,39.34375,-123.53125
3417,39.34375,-123.46875
3418,39.34375,-123.40625
3419,39.34375,-123.34375
3420,39.34375,-123.28125
3421,39.34375,-123.21875
3422,39.34375,-123.15625
3423,39.34375,-123.09375
3424,39.34375,-123.03125
3425,39.34375,-122.96875
3426,39.34375,-122.90625
3427,39.34375,-122.84375
3428,39.34375,-122.65625
3429,39.34375,-122.59375
3430,39.34375,-122.53125
3431,39.34375,-122.46875
3432,39.34375,-122.40625
3433,39.34375,-122.34375
3434,39.34375,-122.28125
3435,39.34375,-122.21875
3436,39.34375,-122.15625
3437,39.34375,-122.09375
3438,39.34375,-122.03125
3439,39.34375,-121.96875
3440,39.34375,-121.90625
3441,39.34375,-121.84375
3442,39.34375,-121.78125
3443,39.34375,-121.71875
3444,39.34375,-121.65625
3445,39.34375,-121.59375
3446,39.34375,-121.53125
3447,39.34375,-121.46875
3448,39.34375,-121.40625
3449,39.34375,-121.34375
3450,39.34375,-121.28125
3451,39.34375,-121.21875
3452,39.34375,-121.15625
3453,39.34375,-121.09375
3454,39.34375,-121.03125
3455,39.34375,-120.96875
3456,39.34375,-120.90625
3457,39.34375,-120.84375
3458,39.34375,-120.78125
3459,39.40625,-123.71875
3460,39.40625,-123.65625
3461,39.40625,-123.59375
3462,39.40625,-123.53125
3463,39.40625,-123.46875
3464,39.40625,-123.40625
3465,39.40625,-123.34375
3466,39.40625,-123.28125
3467,39.40625,-123.21875
3468,39.40625,-123.15625
3469,39.40625,-123.09375
3470,39.40625,-123.03125
3471,39.40625,-122.96875
3472,39.40625,-122.90625
3473,39.40625,-122.84375
3474,39.40625,-122.65625
3475,39.40625,-122.59375
3476,39.40625,-122.53125
3477,39.40625,-122.46875
3478,39.40625,-122.40625
3479,39.40625,-122.34375
3480,39.40625,-122.28125
3481,39.40625,-122.21875
3482,39.40625,-122.15625
3483,39.40625,-122.09375
3484,39.40625,-122.03125
3485,39.40625,-121.96875
3486,39.40625,-121.90625
3487,39.40625,-121.84375
3488,39.40625,-121.78125
3489,39.40625,-121.71875
3490,39.40625,-121.65625
3491,39.40625,-121.59375
3492,39.40625,-121.53125
3493,39.40625,-121.46875
3494,39.40625,-121.40625
3495,39.40625,-121.34375
3496,39.40625,-121.28125
3497,39.40625,-121.21875
3498,39.40625,-121.15625
3499,39.40625,-121.09375
3500,39.40625,-121.03125
3501,39.40625,-120.96875
3502,39.40625,-120.90625
3503,39.46875,-123.71875
3504,39.46875,-123.65625
3505,39.46875,-123.59375
3506,39.46875,-123.53125
3507,39.46875,-123.46875
3508,39.46875,-123.40625
3509,39.46875,-123.34375
3510,39.46875,-123.28125
3511,39.46875,-123.21875
3512,39.46875,-123.15625
3513,39.46875,-122.96875
3514,39.46875,-122.90625
3515,39.46875,-122.84375
3516,39.46875,-122.65625
3517,39.46875,-122.59375
3518,39.46875,-122.53125
3519,39.46875,-122.46875
3520,39.46875,-122.40625
3521,39.46875,-122.34375
3522,39.46875,-122.28125
3523,39.46875,-122.21875
3524,39.46875,-122.15625
3525,39.46875,-122.09375
3526,39.46875,-122.03125
3527,39.46875,-121.96875
3528,39.46875,-121.90625
3529,39.46875,-121.84375
3530,39.46875,-121.78125
3531,39.46875,-121.71875
3532,39.46875,-121.65625
3533,39.46875,-121.59375
3534,39.46875,-121.53125
3535,39.46875,-121.46875
3536,39.46875,-121.40625
3537,39.46875,-121.34375
3538,39.46875,-121.28125
3539,39.46875,-121.21875
3540,39.46875,-121.15625
3541,39.46875,-121.09375
3542,39.46875,-121.03125
3543,39.53125,-123.71875
3544,39.53125,-123.65625
3545,39.53125,-123.59375
3546,39.53125,-123.53125
3547,39.53125,-123.46875
3548,39.53125,-123.40625
3549,39.53125,-123.34375
3550,39.53125,-123.28125
3551,39.53125,-123.21875
3552,39.53125,-123.15625
3553,39.53125,-122.84375
3554,39.53125,-122.59375
3555,39.53125,-122.53125
3556,39.53125,-122.46875
3557,39.53125,-122.40625
3558,39.53125,-122.34375
3559,39.53125,-122.28125
3560,39.53125,-122.21875
3561,39.53125,-122.15625
3562,39.53125,-122.09375
3563,39.53125,-122.03125
3564,39.53125,-121.96875
3565,39.53125,-121.90625
3566,39.53125,-121.84375
3567,39.53125,-121.78125
3568,39.53125,-121.71875
3569,39.53125,-121.65625
3570,39.53125,-121.59375
3571,39.53125,-121.53125
3572,39.53125,-121.46875
3573,39.53125,-121.40625
3574,39.53125,-121.34375
3575,39.53125,-121.28125
3576,39.53125,-121.21875
3577,39.53125,-121.15625
3578,39.53125,-121.09375
3579,39.53125,-121.03125
3580,39.59375,-123.71875
3581,39.59375,-123.65625
3582,39.59375,-123.59375
3583,39.59375,-123.53125
3584,39.59375,-123.46875
3585,39.59375,-123.40625
3586,39.59375,-123.34375
3587,39.59375,-123.28125
3588,39.59375,-123.21875
3589,39.59375,-123.15625
3590,39.59375,-123.09375
3591,39.59375,-123.03125
3592,39.59375,-122.65625
3593,39.59375,-122.59375
3594,39.59375,-122.53125
3595,39.59375,-122.46875
3596,39.59375,-122.40625
3597,39.59375,-122.34375
3598,39.59375,-122.28125
3599,39.59375,-122.21875
3600,39.59375,-122.15625
3601,39.59375,-122.09375
3602,39.59375,-122.03125
3603,39.59375,-121.96875
3604,39.59375,-121.90625
3605,39.59375,-121.84375
3606,39.59375,-121.78125
3607,39.59375,-121.71875
3608,39.59375,-121.65625
3609,39.59375,-121.59375
3610,39.59375,-121.53125
3611,39.59375,-121.46875
3612,39.59375,-121.40625
3613,39.59375,-121.34375
3614,39.59375,-121.28125
3615,39.59375,-121.21875
3616,39.65625,-123.71875
3617,39.65625,-123.65625
3618,39.65625,-123.59375
3619,39.65625,-123.53125
3620,39.65625,-123.46875
3621,39.65625,-123.40625
3622,39.65625,-123.34375
3623,39.65625,-123.28125
3624,39.65625,-123.21875
3625,39.65625,-123.15625
3626,39.65625,-123.09375
3627,39.65625,-123.03125
3628,39.65625,-122.65625
3629,39.65625,-122.59375
3630,39.65625,-122.53125
3631,39.65625,-122.46875
3632,39.65625,-122.40625
3633,39.65625,-122.34375
3634,39.65625,-122.28125
3635,39.65625,-122.21875
3636,39.65625,-122.15625
3637,39.65625,-122.09375
3638,39.65625,-122.03125
3639,39.65625,-121.96875
3640,39.65625,-121.90625
3641,39.65625,-121.84375
3642,39.65625,-121.78125
3643,39.65625,-121.71875
3644,39.65625,-121.65625
3645,39.65625,-121.59375
3646,39.65625,-121.53125
3647,39.65625,-121.46875
3648,39.65625,-121.40625
3649,39.65625,-121.34375
3650,39.65625,-121.28125
3651,39.71875,-123.71875
3652,39.71875,-123.65625
3653,39.71875,-123.59375
3654,39.71875,-123.53125
3655,39.71875,-123.46875
3656,39.71875,-123.40625
3657,39.71875,-123.34375
3658,39.71875,-123.28125
3659,39.71875,-123.21875
3660,39.71875,-123.15625
3661,39.71875,-123.09375
3662,39.71875,-122.71875
3663,39.71875,-122.65625
3664,39.71875,-122.59375
3665,39.71875,-122.53125
3666,39.71875,-122.46875
3667,39.71875,-122.40625
3668,39.71875,-122.34375
3669,39.71875,-122.28125
3670,39.71875,-122.21875
3671,39.71875,-122.15625
3672,39.71875,-122.09375
3673,39.71875,-122.03125
3674,39.71875,-121.96875
3675,39.71875,-121.90625
3676,39.71875,-121.84375
3677,39.71875,-121.78125
3678,39.71875,-121.71875
3679,39.71875,-121.65625
3680,39.71875,-121.59375
3681,39.71875,-121.53125
3682,39.71875,-121.46875
3683,39.71875,-121.40625
3684,39.71875,-121.34375
3685,39.71875,-121.28125
3686,39.78125,-123.84375
3687,39.78125,-123.78125
3688,39.78125,-123.71875
3689,39.78125,-123.65625
3690,39.78125,-123.59375
3691,39.78125,-123.53125
3692,39.78125,-123.46875
3693,39.78125,-123.40625
3694,39.78125,-123.34375
3695,39.78125,-123.28125
3696,39.78125,-123.21875
3697,39.78125,-123.15625
3698,39.78125,-122.78125
3699,39.78125,-122.65625
3700,39.78125,-122.59375
3701,39.78125,-122.53125
3702,39.78125,-122.46875
3703,39.78125,-122.40625
3704,39.78125,-122.34375
3705,39.78125,-122.28125
3706,39.78125,-122.21875
3707,39.78125,-122.15625
3708,39.78125,-122.09375
3709,39.78125,-122.03125
3710,39.78125,-121.96875
3711,39.78125,-121.90625
3712,39.78125,-121.84375
3713,39.78125,-121.78125
3714,39.78125,-121.71875
3715,39.78125,-121.65625
3716,39.78125,-121.59375
3717,39.78125,-121.53125
3718,39.78125,-121.46875
3719,39.78125,-121.40625
3720,39.78125,-121.34375
3721,39.84375,-123.84375
3722,39.84375,-123.78125
3723,39.84375,-123.71875
3724,39.84375,-123.65625
3725,39.84375,-123.59375
3726,39.84375,-123.53125
3727,39.84375,-123.46875
3728,39.84375,-123.40625
3729,39.84375,-123.28125
3730,39.84375,-123.21875
3731,39.84375,-123.15625
3732,39.84375,-123.09375
3733,39.84375,-122.65625
3734,39.84375,-122.59375
3735,39.84375,-122.53125
3736,39.84375,-122.46875
3737,39.84375,-122.40625
3738,39.84375,-122.34375
3739,39.84375,-122.28125
3740,39.84375,-122.21875
3741,39.84375,-122.15625
3742,39.84375,-122.09375
3743,39.84375,-122.03125
3744,39.84375,-121.96875
3745,39.84375,-121.90625
3746,39.84375,-121.84375
3747,39.84375,-121.78125
3748,39.84375,-121.71875
3749,39.84375,-121.65625
3750,39.84375,-121.59375
3751,39.84375,-121.53125
3752,39.84375,-121.46875
3753,39.84375,-121.40625
3754,39.90625,-123.96875
3755,39.90625,-123.90625
3756,39.90625,-123.84375
3757,39.90625,-123.78125
3758,39.90625,-123.71875
3759,39.90625,-123.59375
3760,39.90625,-123.53125
3761,39.90625,-123.46875
3762,39.90625,-123.40625
3763,39.90625,-123.28125
3764,39.90625,-122.65625
3765,39.90625,-122.59375
3766,39.90625,-122.53125
3767,39.90625,-122.46875
3768,39.90625,-122.40625
3769,39.90625,-122.34375
3770,39.90625,-122.28125
3771,39.90625,-122.21875
3772,39.90625,-122.15625
3773,39.90625,-122.09375
3774,39.90625,-122.03125
3775,39.90625,-121.96875
3776,39.90625,-121.90625
3777,39.90625,-121.84375
3778,39.90625,-121.78125
3779,39.90625,-121.71875
3780,39.90625,-121.65625
3781,39.90625,-121.59375
3782,39.90625,-121.53125
3783,39.90625,-121.34375
3784,39.96875,-123.96875
3785,39.96875,-123.90625
3786,39.96875,-123.84375
3787,39.96875,-123.78125
3788,39.96875,-123.71875
3789,39.96875,-123.65625
3790,39.96875,-123.59375
3791,39.96875,-123.53125
3792,39.96875,-123.46875
3793,39.96875,-123.40625
3794,39.96875,-123.34375
3795,39.96875,-123.28125
3796,39.96875,-122.65625
3797,39.96875,-122.59375
3798,39.96875,-122.53125
3799,39.96875,-122.46875
3800,39.96875,-122.40625
3801,39.96875,-122.34375
3802,39.96875,-122.28125
3803,39.96875,-122.21875
3804,39.96875,-122.15625
3805,39.96875,-122.09375
3806,39.96875,-122.03125
3807,39.96875,-121.96875
3808,39.96875,-121.90625
3809,39.96875,-121.84375
3810,39.96875,-121.78125
3811,39.96875,-121.71875
3812,39.96875,-121.65625
3813,39.96875,-121.59375
3814,39.96875,-121.03125
3815,39.96875,-120.96875
3816,39.96875,-120.90625
3817,40.03125,-123.96875
3818,40.03125,-123.90625
3819,40.03125,-123.84375
3820,40.03125,-123.78125
3821,40.03125,-123.71875
3822,40.03125,-123.65625
3823,40.03125,-123.59375
3824,40.03125,-123.53125
3825,40.03125,-123.46875
3826,40.03125,-123.40625
3827,40.03125,-123.34375
3828,40.03125,-123.28125
3829,40.03125,-122.65625
3830,40.03125,-122.59375
3831,40.03125,-122.53125
3832,40.03125,-122.46875
3833,40.03125,-122.40625
3834,40.03125,-122.34375
3835,40.03125,-122.28125
3836,40.03125,-122.21875
3837,40.03125,-122.15625
3838,40.03125,-122.09375
3839,40.03125,-122.03125
3840,40.03125,-121.96875
3841,40.03125,-121.90625
3842,40.03125,-121.84375
3843,40.03125,-121.78125
3844,40.09375,-123.96875
3845,40.09375,-123.90625
3846,40.09375,-123.84375
3847,40.09375,-123.78125
3848,40.09375,-123.71875
3849,40.09375,-123.65625
3850,40.09375,-123.59375
3851,40.09375,-123.53125
3852,40.09375,-123.46875
3853,40.09375,-123.40625
3854,40.09375,-123.34375
3855,40.09375,-123.28125
3856,40.09375,-122.71875
3857,40.09375,-122.65625
3858,40.09375,-122.59375
3859,40.09375,-122.53125
3860,40.09375,-122.46875
3861,40.09375,-122.40625
3862,40.09375,-122.34375
3863,40.09375,-122.28125
3864,40.09375,-122.21875
3865,40.09375,-122.15625
3866,40.09375,-122.09375
3867,40.09375,-122.03125
3868,40.09375,-121.96875
3869,40.09375,-121.90625
3870,40.09375,-121.84375
3871,40.09375,-121.78125
3872,40.15625,-123.96875
3873,40.15625,-123.90625
3874,40.15625,-123.84375
3875,40.15625,-123.78125
3876,40.15625,-123.71875
3877,40.15625,-123.65625
3878,40.15625,-123.59375
3879,40.15625,-123.53125
3880,40.15625,-123.46875
3881,40.15625,-123.40625
3882,40.15625,-123.34375
3883,40.15625,-122.71875
3884,40.15625,-122.65625
3885,40.15625,-122.59375
3886,40.15625,-122.53125
3887,40.15625,-122.46875
3888,40.15625,-122.40625
3889,40.15625,-122.34375
3890,40.15625,-122.28125
3891,40.15625,-122.21875
3892,40.15625,-122.15625
3893,40.15625,-122.09375
3894,40.15625,-122.03125
3895,40.15625,-121.96875
3896,40.15625,-121.90625
3897,40.15625,-121.84375
3898,40.15625,-121.78125
3899,40.21875,-123.96875
3900,40.21875,-123.90625
3901,40.21875,-123.84375
3902,40.21875,-123.78125
3903,40.21875,-123.71875
3904,40.21875,-123.65625
3905,40.21875,-123.59375
3906,40.21875,-123.40625
3907,40.21875,-123.34375
3908,40.21875,-122.84375
3909,40.21875,-122.78125
3910,40.21875,-122.71875
3911,40.21875,-122.65625
3912,40.21875,-122.59375
3913,40.21875,-122.53125
3914,40.21875,-122.46875
3915,40.21875,-122.40625
3916,40.21875,-122.34375
3917,40.21875,-122.28125
3918,40.21875,-122.21875
3919,40.21875,-122.15625
3920,40.21875,-122.09375
3921,40.21875,-122.03125
3922,40.21875,-121.96875
3923,40.21875,-121.90625
3924,40.21875,-121.84375
3925,40.21875,-121.78125
3926,40.28125,-123.96875
3927,40.28125,-123.90625
3928,40.28125,-123.84375
3929,40.28125,-123.78125
3930,40.28125,-123.71875
3931,40.28125,-123.65625
3932,40.28125,-122.90625
3933,40.28125,-122.84375
3934,40.28125,-122.78125
3935,40.28125,-122.71875
3936,40.28125,-122.65625
3937,40.28125,-122.59375
3938,40.28125,-122.53125
3939,40.28125,-122.46875
3940,40.28125,-122.40625
3941,40.28125,-122.34375
3942,40.28125,-122.28125
3943,40.28125,-122.21875
3944,40.28125,-122.15625
3945,40.28125,-122.09375
3946,40.28125,-122.03125
3947,40.28125,-121.96875
3948,40.28125,-121.90625
3949,40.28125,-121.84375
3950,40.28125,-121.78125
3951,40.34375,-123.96875
3952,40.34375,-123.90625
3953,40.34375,-123.84375
3954,40.34375,-123.78125
3955,40.34375,-123.71875
3956,40.34375,-123.65625
3957,40.34375,-122.96875
3958,40.34375,-122.90625
3959,40.34375,-122.84375
3960,40.34375,-122.78125
3961,40.34375,-122.71875
3962,40.34375,-122.65625
3963,40.34375,-122.59375
3964,40.34375,-122.53125
3965,40.34375,-122.46875
3966,40.34375,-122.40625
3967,40.34375,-122.34375
3968,40.34375,-122.28125
